date,close,open,high,low,pre_close,change,pct_chg,volume,amount
"20211229","6793.2938","6904.2698","6904.2698","6787.9441","6904.8522","-111.5584","-1.6157","31486310","119333732.2"
"20211228","6904.8522","6846.3538","6909.8195","6826.3605","6839.4461","65.4061","0.9563","34607822","120490119.7"
"20211227","6839.4461","6828.113","6868.8718","6800.9139","6829.4732","9.9729","0.146","33969281","110663708.4"
"20211224","6829.4732","6893.7116","6911.1703","6807.1008","6893.7914","-64.3182","-0.933","35409175","128258692.7"
"20211223","6893.7914","6866.3373","6902.1689","6845.1901","6850.0721","43.7193","0.6382","34174960","112614813.4"
"20211222","6850.0721","6829.5119","6861.4839","6819.0804","6813.7346","36.3375","0.5333","34879173","109867565.1"
"20211221","6813.7346","6767.1429","6821.4562","6749.0769","6772.0301","41.7045","0.6158","32453716","112329850"
"20211220","6772.0301","6898.8789","6941.7195","6759.0826","6920.8505","-148.8204","-2.1503","40106126","141532026.8"
"20211217","6920.8505","7022.6533","7022.6533","6920.0336","7047.6804","-126.8299","-1.7996","35155846","123784624"
"20211216","7047.6804","7017.637","7047.6804","6970.7249","7006.6205","41.0599","0.586","35258118","124635615"
"20211215","7006.6205","7055.961","7093.4908","7002.6403","7076.0163","-69.3958","-0.9807","34953771","119563709.8"
"20211214","7076.0163","7098.7023","7111.7774","7061.6724","7118.2138","-42.1975","-0.5928","41536592","132741259.1"
"20211213","7118.2138","7092.6195","7175.9894","7092.6195","7062.3438","55.87","0.7911","55121123","174350548.4"
"20211210","7062.3438","7034.9422","7082.0081","7027.366","7092.5854","-30.2416","-0.4264","56911824","162632094.1"
"20211209","7092.5854","6972.316","7125.0176","6968.4703","6968.3033","124.2821","1.7835","70109177","192793722.1"
"20211208","6968.3033","6864.9452","6969.7505","6850.2099","6840.8942","127.4091","1.8625","39412398","144132474.8"
"20211207","6840.8942","6901.2102","6908.5042","6803.6363","6850.5209","-9.6267","-0.1405","43911220","152298169.9"
"20211206","6850.5209","6892.726","6947.1586","6846.253","6909.9885","-59.4676","-0.8606","44194706","140336609.7"
"20211203","6909.9885","6851.7139","6909.9885","6837.448","6849.76","60.2285","0.8793","39642841","129385685"
"20211202","6849.76","6821.823","6864.1847","6805.9527","6832.3723","17.3877","0.2545","42810836","119656243.2"
"20211201","6832.3723","6843.2079","6856.26","6801.6257","6841.25","-8.8777","-0.1298","35610957","110430055.9"
"20211130","6841.25","6884.8627","6889.542","6806.1838","6868.9666","-27.7166","-0.4035","32616453","123254091"
"20211129","6868.9666","6796.6452","6886.6574","6795.9465","6853.7842","15.1824","0.2215","32244275","123116198.9"
"20211126","6853.7842","6874.629","6906.2462","6841.067","6886.3912","-32.607","-0.4735","29643087","102345115.7"
"20211125","6886.3912","6916.3432","6926.4966","6873.8276","6919.5456","-33.1544","-0.4791","30746801","108918077.5"
"20211124","6919.5456","6927.4586","6946.9525","6904.8293","6925.1396","-5.594","-0.0808","35616926","132445163.5"
"20211123","6925.1396","6949.881","6952.0181","6907.1881","6967.2437","-42.1041","-0.6043","37320364","127572655.3"
"20211122","6967.2437","6891.2062","6967.2437","6884.2856","6877.0982","90.1455","1.3108","42066172","153195548.8"
"20211119","6877.0982","6796.8985","6882.3791","6787.7047","6803.7435","73.3547","1.0782","38878745","127749152.7"
"20211118","6803.7435","6854.8718","6854.8718","6793.9067","6875.0292","-71.2857","-1.0369","37644292","116221676.6"
"20211117","6875.0292","6868.1936","6876.0243","6829.0504","6846.5313","28.4979","0.4162","35450161","119705817.2"
"20211116","6846.5313","6828.7801","6898.8956","6818.9314","6831.521","15.0103","0.2197","41028351","137294391.9"
"20211115","6831.521","6868.0566","6868.0907","6795.459","6861.8043","-30.2833","-0.4413","40242627","131835804.8"
"20211112","6861.8043","6897.6443","6912.6418","6831.5614","6894.9731","-33.1688","-0.4811","40792954","126294865.5"
"20211111","6894.9731","6781.9227","6899.0092","6774.7286","6788.8968","106.0763","1.5625","50091923","146722161"
"20211110","6788.8968","6805.9213","6808.822","6683.1015","6834.2984","-45.4016","-0.6643","40547475","139790749.5"
"20211109","6834.2984","6837.7458","6851.4353","6785.3172","6824.3333","9.9651","0.146","34573190","117060424.8"
"20211108","6824.3333","6794.2051","6845.767","6768.9011","6795.4105","28.9228","0.4256","40428796","142444375.1"
"20211105","6795.4105","6821.6534","6870.6285","6794.1278","6838.7072","-43.2967","-0.6331","45372704","141941964.5"
"20211104","6838.7072","6785.0314","6845.7369","6768.9257","6741.8827","96.8245","1.4362","44773247","149754290.5"
"20211103","6741.8827","6761.9832","6809.4206","6707.9664","6767.9318","-26.0491","-0.3849","46423930","137575524.7"
"20211102","6767.9318","6810.2855","6856.1491","6707.5501","6808.4972","-40.5654","-0.5958","53407056","169742649.3"
"20211101","6808.4972","6777.1907","6863.659","6745.32","6817.8863","-9.3891","-0.1377","53552142","178198702.5"
"20211029","6817.8863","6718.8118","6823.994","6698.231","6723.1671","94.7192","1.4088","48602527","168427714.8"
