date,close,open,high,low,pre_close,change,pct_chg,volume,amount
"20220909","2548.2159","2535.7448","2551.0545","2525.7692","2523.006","25.2099","0.9992","70056668","131578132.2"
"20220908","2523.006","2570.0456","2572.1171","2521.5419","2570.8014","-47.7954","-1.8592","80873955","145408875.8"
"20220907","2570.8014","2525.1546","2584.8526","2522.375","2540.6353","30.1661","1.1873","85303218","160634492.5"
"20220906","2540.6353","2541.1221","2542.9807","2493.4285","2538.2039","2.4314","0.0958","81661952","155484960.5"
"20220905","2538.2039","2528.7071","2553.1073","2519.894","2533.0231","5.1808","0.2045","79959834","139557631.6"
"20220902","2533.0231","2548.1824","2552.3414","2517.4559","2533.8543","-0.8312","-0.0328","85760127","143420369.1"
"20220901","2533.8543","2561.9347","2584.6171","2531.807","2570.4149","-36.5606","-1.4224","85700860","145902151.3"
"20220831","2570.4149","2596.1564","2611.6463","2550.9936","2612.1417","-41.7268","-1.5974","106284307","187065518.1"
"20220830","2612.1417","2630.1311","2632.1282","2594.7842","2630.5054","-18.3637","-0.6981","94137480","160826052"
"20220829","2630.5054","2599.8403","2641.1695","2595.7063","2640.291","-9.7856","-0.3706","89830568","158057414.5"
"20220826","2640.291","2666.2143","2677.7274","2634.4316","2667.3009","-27.0099","-1.0126","95427328","171989219.3"
"20220825","2667.3009","2688.8616","2694.1588","2634.8513","2679.0479","-11.747","-0.4385","106746535","188096113.7"
"20220824","2679.0479","2800.3776","2803.4299","2675.8802","2780.3064","-101.2585","-3.642","126146501","227271353"
"20220823","2780.3064","2775.2143","2802.0501","2764.5222","2779.0155","1.2909","0.0465","105766485","192548001.1"
"20220822","2779.0155","2730.4234","2782.6672","2715.1597","2734.2181","44.7974","1.6384","112627374","200912681.3"
"20220819","2734.2181","2779.9913","2780.0973","2733.049","2775.8209","-41.6028","-1.4988","131774370","232922803.9"
"20220818","2775.8209","2771.1538","2797.4852","2769.2104","2777.9096","-2.0887","-0.0752","120927253","224221568"
"20220817","2777.9096","2739.4803","2783.9294","2719.2217","2731.3932","46.5164","1.703","119572889","225308253.3"
"20220816","2731.3932","2725.9267","2759.5164","2718.1719","2718.593","12.8002","0.4708","113334106","214310017.5"
"20220815","2718.593","2688.6604","2734.3271","2686.8224","2690.8312","27.7618","1.0317","109348710","202846555.8"
"20220812","2690.8312","2712.693","2717.6772","2689.6676","2721.4925","-30.6613","-1.1266","123906982","209117709.3"
"20220811","2721.4925","2672.1763","2724.8457","2650.8767","2658.5847","62.9078","2.3662","131758742","237892989.7"
"20220810","2658.5847","2688.1326","2692.2489","2645.5471","2694.8004","-36.2157","-1.3439","112191126","209646311"
"20220809","2694.8004","2668.9179","2698.4558","2658.685","2675.6859","19.1145","0.7144","111774868","211686533.3"
"20220808","2675.6859","2668.9865","2679.6823","2647.2519","2683.602","-7.9161","-0.295","109973890","207257977.9"
"20220805","2683.602","2648.0549","2686.2296","2637.2353","2640.7763","42.8257","1.6217","121736684","220616303.8"
"20220804","2640.7763","2644.9971","2655.6574","2610.5026","2628.8176","11.9587","0.4549","109966584","187273125"
"20220803","2628.8176","2687.2477","2716.2197","2620.3948","2678.6206","-49.803","-1.8593","135171218","232944772.8"
"20220802","2678.6206","2692.123","2716.0397","2651.8517","2733.7356","-55.115","-2.0161","150284682","240697488.7"
"20220801","2733.7356","2662.7553","2734.6417","2641.1765","2670.4507","63.2849","2.3698","114074695","206003114.4"
"20220729","2670.4507","2716.101","2718.526","2665.6527","2705.9006","-35.4499","-1.3101","114185706","201617372.3"
"20220728","2705.9006","2734.6259","2749.1393","2704.0497","2714.2487","-8.3481","-0.3076","120107323","209176463.5"
"20220727","2714.2487","2710.7374","2730.1702","2696.1975","2713.458","0.7907","0.0291","100393696","177235222.4"
"20220726","2713.458","2708.7359","2729.3766","2682.2096","2704.945","8.513","0.3147","93019219","158085041.1"
"20220725","2704.945","2732.6111","2736.7251","2693.1571","2737.314","-32.369","-1.1825","97962087","167270263.8"
"20220722","2737.314","2776.9849","2788.936","2714.116","2751.4148","-14.1008","-0.5125","108559372","187198343.3"
"20220721","2751.4148","2756.3174","2794.3692","2741.3128","2765.1623","-13.7475","-0.4972","112492705","194757657.4"
"20220720","2765.1623","2764.2452","2786.2935","2754.1756","2750.866","14.2963","0.5197","115046370","196879678.8"
"20220719","2750.866","2799.3774","2799.3774","2736.668","2800.3571","-49.4911","-1.7673","119441901","209577073"
"20220718","2800.3571","2778.4041","2812.673","2736.2588","2760.4985","39.8586","1.4439","118130252","208579585.6"
"20220715","2760.4985","2804.1766","2835.0113","2760.4985","2819.1291","-58.6306","-2.0797","112050433","199916303.6"
"20220714","2819.1291","2739.9175","2841.385","2736.3216","2746.8598","72.2693","2.631","102746448","196742375.7"
"20220713","2746.8598","2708.0962","2762.5105","2674.4699","2702.6933","44.1665","1.6342","93445579","171039039.5"
"20220712","2702.6933","2768.8186","2774.1202","2697.6827","2767.4611","-64.7678","-2.3403","97870483","173391159.1"
"20220711","2767.4611","2804.5481","2804.7981","2742.4562","2817.6391","-50.178","-1.7809","101740943","184193409.3"
"20220708","2817.6391","2868.6891","2887.7181","2810.6472","2849.7057","-32.0666","-1.1253","115016319","212245871.1"
"20220707","2849.7057","2814.15","2852.8033","2792.1791","2802.715","46.9907","1.6766","103292121","208645009.6"
"20220706","2802.715","2826.351","2858.0493","2776.7004","2825.1309","-22.4159","-0.7934","105108564","200815174.7"
"20220705","2825.1309","2845.7403","2867.4253","2780.3576","2834.6891","-9.5582","-0.3372","116374280","221407510.6"
"20220704","2834.6891","2764.6202","2834.6891","2748.1308","2781.943","52.7461","1.896","109141292","208664792.7"
"20220701","2781.943","2810.1056","2822.7971","2768.4825","2810.6011","-28.6581","-1.0196","109775993","192520470"
"20220630","2810.6011","2776.3928","2834.4901","2772.7694","2768.6104","41.9907","1.5167","123184450","217730263.2"
"20220629","2768.6104","2817.1174","2845.4609","2764.3974","2840.4195","-71.8091","-2.5281","143965657","253156146.8"
"20220628","2840.4195","2827.3515","2850.2855","2771.9329","2830.5971","9.8224","0.347","20467880","81227991.1"
"20220627","2830.5971","2838.5801","2863.658","2819.2885","2824.4396","6.1575","0.218","131780868","239561356.5"
"20220624","2824.4396","2779.4074","2824.4396","2761.4597","2760.1019","64.3377","2.331","125268574","231515838.8"
"20220623","2760.1019","2693.7512","2760.1019","2672.5789","2677.2851","82.8168","3.0933","121344185","210014699.7"
"20220622","2677.2851","2701.6283","2721.8086","2677.011","2692.9849","-15.6998","-0.583","117933320","199508178.4"
"20220621","2692.9849","2707.9802","2723.0335","2664.6852","2710.1412","-17.1563","-0.633","129388610","208820036.9"
"20220620","2710.1412","2672.7678","2741.5879","2672.316","2657.2122","52.929","1.9919","124434406","220667720.4"
"20220617","2657.2122","2561.396","2666.0757","2559.671","2585.4709","71.7413","2.7748","119835973","210166081.8"
"20220616","2585.4709","2575.9636","2616.8223","2574.9532","2575.0857","10.3852","0.4033","121399454","193540621.5"
"20220615","2575.0857","2560.6436","2631.938","2550.5008","2548.3144","26.7713","1.0505","125596067","220883818.7"
"20220614","2548.3144","2515.5108","2551.0843","2461.5429","2546.488","1.8264","0.0717","113418147","184337091.5"
"20220613","2546.488","2522.73","2563.2394","2520.0027","2556.4729","-9.9849","-0.3906","106396123","180970421.4"
"20220610","2556.4729","2482.3122","2556.9805","2481.9574","2500.2052","56.2677","2.2505","99102523","173871193.4"
"20220609","2500.2052","2558.3257","2561.4056","2491.8215","2576.335","-76.1298","-2.955","97840775","159634611.7"
"20220608","2576.335","2558.1541","2576.335","2507.1112","2554.6265","21.7085","0.8498","111795540","194926001.5"
"20220607","2554.6265","2555.5502","2575.8889","2532.7808","2554.6587","-0.0322","-0.0013","110997018","181998161.7"
"20220606","2554.6587","2456.1617","2562.0159","2455.9512","2458.2562","96.4025","3.9216","112279248","196287634"
"20220602","2458.2562","2418.6626","2463.345","2411.7079","2428.9565","29.2997","1.2063","96714257","158061707.3"
"20220601","2428.9565","2403.3549","2441.3883","2395.9664","2405.0849","23.8716","0.9925","95464783","151551326.1"
"20220531","2405.0849","2349.7888","2411.1755","2323.3519","2350.3844","54.7005","2.3273","100068823","158803203"
"20220530","2350.3844","2338.3549","2359.5751","2323.8228","2322.4816","27.9028","1.2014","84634486","129126936.6"
"20220527","2322.4816","2340.6162","2377.402","2311.0572","2321.1339","1.3477","0.0581","91212881","136460757.7"
"20220526","2321.1339","2329.4341","2343.2082","2283.4418","2325.5974","-4.4635","-0.1919","92064068","137324198.3"
"20220525","2325.5974","2320.7796","2332.9591","2303.1537","2318.0748","7.5226","0.3245","87934857","130997622.4"
"20220524","2318.0748","2404.5961","2404.5961","2316.7881","2410.1221","-92.0473","-3.8192","120189201","179651005.6"
"20220523","2410.1221","2422.1275","2423.7911","2385.6954","2417.3487","-7.2266","-0.2989","99851346","148953905.9"
"20220520","2417.3487","2395.3523","2426.5755","2384.1143","2377.1266","40.2221","1.692","101254473","158478836"
"20220519","2377.1266","2329.963","2377.3145","2325.6712","2365.3769","11.7497","0.4967","97363711","146753466.7"
"20220518","2365.3769","2373.8887","2384.5983","2352.9156","2369.0891","-3.7122","-0.1567","96377812","140087067.5"
"20220517","2369.0891","2335.1246","2370.6633","2323.0699","2331.2302","37.8589","1.624","94186473","143483740.3"
"20220516","2331.2302","2376.6428","2395.7534","2328.7404","2358.1607","-26.9305","-1.142","92161553","138621983.7"
"20220513","2358.1607","2367.5462","2373.3022","2334.3657","2351.2714","6.8893","0.293","87124463","133818821.3"
"20220512","2351.2714","2325.9486","2367.307","2324.7572","2346.1516","5.1198","0.2182","101298871","154306504.5"
"20220511","2346.1516","2280.9603","2401.0994","2275.2714","2276.345","69.8066","3.0666","130449754","218336439.6"
"20220510","2276.345","2192.0579","2287.8685","2187.4377","2228.0731","48.2719","2.1665","101407906","161685979.1"
"20220509","2228.0731","2236.1694","2263.1195","2213.582","2244.9688","-16.8957","-0.7526","89802671","130231309.7"
"20220506","2244.9688","2227.6817","2274.3938","2222.4882","2288.4037","-43.4349","-1.898","97438679","147311653.9"
"20220505","2288.4037","2263.9198","2317.166","2242.9551","2319.137","-30.7333","-1.3252","102798612","176089114.9"
"20220429","2319.137","2247.6955","2322.9702","2221.9927","2227.6548","91.4822","4.1067","124049346","191633915.1"
"20220428","2227.6548","2249.5125","2266.4333","2206.9557","2269.1711","-41.5163","-1.8296","106755886","162065273.1"
"20220427","2269.1711","2122.3178","2271.1711","2122.3178","2150.5126","118.6585","5.5177","124006331","183869179.3"
"20220426","2150.5126","2172.7991","2218.5616","2149.5959","2169.0038","-18.4912","-0.8525","113775883","160691527.3"
"20220425","2169.0038","2240.0414","2262.7666","2168.8973","2296.5954","-127.5916","-5.5557","121635217","171888699.3"
"20220422","2296.5954","2299.1559","2321.1397","2279.7781","2312.4557","-15.8603","-0.6859","95141973","148784396.2"
"20220421","2312.4557","2352.2154","2378.3411","2298.745","2363.6526","-51.1969","-2.166","104363066","159240098.6"
"20220420","2363.6526","2440.2954","2443.3104","2357.9132","2453.5454","-89.8928","-3.6638","96710387","160770688.1"
"20220419","2453.5454","2484.5159","2510.4063","2444.5932","2487.774","-34.2286","-1.3759","84771292","141032328.5"
"20220418","2487.774","2435.8509","2491.5962","2410.8567","2460.3624","27.4116","1.1141","83293882","138344248.9"
"20220415","2460.3624","2443.3548","2483.7462","2416.7039","2466.2933","-5.9309","-0.2405","101913693","163187476.5"
"20220414","2466.2933","2495.1647","2498.8054","2443.1509","2466.8414","-0.5481","-0.0222","92386384","158941436.6"
"20220413","2466.8414","2499.1914","2513.4747","2466.8414","2523.6942","-56.8528","-2.2528","104074888","155561844"
"20220412","2523.6942","2461.5954","2523.6942","2459.2618","2462.0435","61.6507","2.504","103760061","155684665.8"
"20220411","2462.0435","2536.1486","2536.1486","2455.4554","2569.9108","-107.8673","-4.1973","108217473","172669101.2"
"20220408","2569.9108","2578.7356","2609.3469","2546.5145","2578.5331","-8.6223","-0.3344","108805416","171833134.8"
"20220407","2578.5331","2611.9793","2632.097","2576.534","2633.9101","-55.377","-2.1025","116513849","178835229.4"
"20220406","2633.9101","2662.2808","2662.622","2615.9233","2666.9696","-33.0595","-1.2396","115767308","177530339.4"
"20220401","2666.9696","2641.7521","2687.1525","2632.9752","2659.4925","7.4771","0.2811","118863502","187569019.1"
"20220331","2659.4925","2683.1947","2686.2769","2646.2405","2696.826","-37.3335","-1.3843","120775686","204542826.9"
"20220330","2696.826","2612.7148","2696.826","2610.4065","2592.6659","104.1601","4.0175","107478220","191418366.3"
"20220329","2592.6659","2603.4247","2633.4491","2581.3789","2594.1284","-1.4625","-0.0564","109982337","180266254.1"
"20220328","2594.1284","2622.4676","2622.5884","2576.2332","2637.944","-43.8156","-1.661","106819512","180333072.1"
"20220325","2637.944","2702.6527","2714.1509","2637.944","2706.2149","-68.2709","-2.5227","115519788","193971913.2"
"20220324","2706.2149","2697.4251","2725.2841","2655.9183","2715.9539","-9.739","-0.3586","119781878","201338944.5"
"20220323","2715.9539","2707.5652","2725.5571","2682.1315","2688.2342","27.7197","1.0311","124740713","206971364.1"
"20220322","2688.2342","2718.002","2718.002","2676.8371","2726.1798","-37.9456","-1.3919","134501337","221994201.7"
"20220321","2726.1798","2730.2093","2756.3514","2702.1766","2713.7948","12.385","0.4564","144461358","244289190.5"
"20220318","2713.7948","2693.1543","2725.6903","2668.9349","2710.7262","3.0686","0.1132","138496952","235667496.5"
"20220317","2710.7262","2684.841","2764.2487","2684.0368","2635.0826","75.6436","2.8706","171330128","326838600.3"
"20220316","2635.0826","2549.153","2639.9271","2478.4379","2504.7825","130.3001","5.2021","154177669","282271393.5"
"20220315","2504.7825","2547.7172","2615.7078","2504.7825","2570.4473","-65.6648","-2.5546","139790915","247899003.1"
"20220314","2570.4473","2638.4902","2647.2546","2570.2798","2665.4618","-95.0145","-3.5647","127249771","231832732.4"
"20220311","2665.4618","2589.6958","2668.2421","2566.0312","2635.1938","30.268","1.1486","138711254","247013010"
"20220310","2635.1938","2645.3628","2664.5798","2625.6006","2566.719","68.4748","2.6678","138444364","254466513.6"
"20220309","2566.719","2594.9618","2608.208","2462.1704","2582.9858","-16.2668","-0.6298","143749751","245377888.2"
"20220308","2582.9858","2645.1094","2654.6386","2567.9101","2630.371","-47.3852","-1.8015","136251822","239888905.8"
"20220307","2630.371","2718.4439","2720.7831","2620.8292","2748.6382","-118.2672","-4.3028","120078128","217556330.3"
"20220304","2748.6382","2763.0615","2797.8198","2737.4741","2791.9489","-43.3107","-1.5513","133627595","231203877.9"
"20220303","2791.9489","2850.6689","2853.4737","2789.5147","2834.6359","-42.687","-1.5059","125794530","218716670.6"
"20220302","2834.6359","2866.6901","2866.6901","2811.1179","2885.7862","-51.1503","-1.7725","120817660","209134126.4"
"20220301","2885.7862","2895.3882","2905.1283","2865.8842","2881.3065","4.4797","0.1555","119441817","217588725"
"20220228","2881.3065","2844.8233","2881.3065","2834.5435","2855.8029","25.5036","0.893","118207475","211417148.7"
"20220225","2855.8029","2827.829","2882.073","2827.829","2783.8992","71.9037","2.5828","130211028","236430630.9"
"20220224","2783.8992","2817.7962","2852.721","2746.6201","2843.8657","-59.9665","-2.1086","194823612","317397572.2"
"20220223","2843.8657","2770.2142","2845.0817","2770.2142","2765.9101","77.9556","2.8184","141077453","255440439.2"
"20220222","2765.9101","2783.2834","2783.2834","2741.9711","2804.5979","-38.6878","-1.3794","140269799","235065353.9"
"20220221","2804.5979","2830.601","2836.2793","2794.2592","2826.8125","-22.2146","-0.7859","138332757","227546344.3"
"20220218","2826.8125","2819.5478","2829.8247","2803.2369","2839.8252","-13.0127","-0.4582","107503656","186513849.3"
"20220217","2839.8252","2813.48","2861.9666","2804.8873","2818.3969","21.4283","0.7603","125136941","211852083.1"
"20220216","2818.3969","2829.6523","2841.3262","2808.2654","2816.4435","1.9534","0.0694","105677434","185620816"
"20220215","2816.4435","2744.3853","2817.8074","2739.4199","2732.0103","84.4332","3.0905","101154951","184989836.2"
"20220214","2732.0103","2723.5103","2776.2332","2710.884","2746.3826","-14.3723","-0.5233","103137853","185552843.2"
"20220211","2746.3826","2800.7486","2811.7767","2742.5144","2826.5166","-80.134","-2.8351","123544636","210929136.1"
"20220210","2826.5166","2891.2998","2891.2998","2796.9008","2883.5971","-57.0805","-1.9795","115864083","207047761.5"
"20220209","2883.5971","2844.8378","2887.731","2818.3933","2846.4823","37.1148","1.3039","127073175","204377353.2"
"20220208","2846.4823","2913.3188","2913.3188","2782.2769","2917.8638","-71.3815","-2.4464","107192485","184602657.7"
"20220207","2917.8638","2972.1937","2987.4978","2905.2486","2908.9448","8.919","0.3066","104094571","172067428"
"20220128","2908.9448","2945.7177","2962.7686","2882.6738","2906.7627","2.1821","0.0751","105431397","181102241.9"
"20220127","2906.7627","2993.9954","3001.549","2904.7145","3004.4123","-97.6496","-3.2502","116443557","190574021"
"20220126","3004.4123","2993.1571","3008.3827","2952.9081","2974.9553","29.457","0.9902","104776237","176819577.2"
"20220125","2974.9553","3035.8243","3055.8765","2974.9553","3056.4336","-81.4783","-2.6658","137955485","215266182.3"
"20220124","3056.4336","3011.6277","3071.058","3010.2041","3034.6795","21.7541","0.7169","116341869","201718560.9"
"20220121","3034.6795","3052.9771","3069.8808","3020.2999","3065.9942","-31.3147","-1.0214","138642942","229897736.1"
"20220120","3065.9942","3072.3878","3102.3062","3056.9594","3075.9766","-9.9824","-0.3245","170969271","283931532.1"
"20220119","3075.9766","3139.2304","3141.2811","3052.6451","3144.3336","-68.357","-2.174","162485749","271402059.9"
"20220118","3144.3336","3168.7856","3177.8223","3136.251","3170.4078","-26.0742","-0.8224","193728704","322268934.9"
"20220117","3170.4078","3124.6277","3176.242","3113.977","3119.4077","51.0001","1.6349","179115593","310321181.1"
"20220114","3119.4077","3059.1432","3128.2509","3057.9395","3083.1414","36.2663","1.1763","158501819","271461596.8"
"20220113","3083.1414","3145.0202","3145.0202","3083.1414","3136.6852","-53.5438","-1.707","143819131","248165775.2"
"20220112","3136.6852","3091.6687","3139.38","3088.7809","3056.1533","80.5319","2.6351","134519225","245994204.8"
"20220111","3056.1533","3094.7031","3103.8266","3050.5856","3095.6894","-39.5361","-1.2771","136094722","234644666.8"
"20220110","3095.6894","3082.7808","3115.4696","3051.531","3096.8812","-1.1918","-0.0385","131560260","231310464.5"
"20220107","3096.8812","3137.0748","3147.2272","3093.2066","3127.4798","-30.5986","-0.9784","161234396","264976808.8"
"20220106","3127.4798","3133.0457","3150.1126","3093.0385","3161.5072","-34.0274","-1.0763","156512904","258463820.3"
"20220105","3161.5072","3242.4353","3245.758","3145.0474","3250.159","-88.6518","-2.7276","177659987","297075440.3"
"20220104","3250.159","3348.1278","3349.4548","3238.2446","3322.6725","-72.5135","-2.1824","177664372","297818714.7"
"20211231","3322.6725","3342.1867","3353.5674","3315.0726","3322.7947","-0.1222","-0.0037","144676877","239304169.5"
"20211230","3322.7947","3285.7694","3339.6536","3280.3083","3281.8971","40.8976","1.2462","149972057","243284462"
"20211229","3281.8971","3326.076","3326.2121","3281.8971","3328.5592","-46.6621","-1.4019","129301802","221995391.7"
"20211228","3328.5592","3300.3111","3331.3164","3280.0668","3293.8113","34.7479","1.0549","133601609","227266553.5"
"20211227","3293.8113","3296.4081","3315.7534","3273.8154","3297.106","-3.2947","-0.0999","128810644","209963393.7"
"20211224","3297.106","3381.5449","3384.2932","3280.9373","3373.7033","-76.5973","-2.2704","148551196","253485491.5"
"20211223","3373.7033","3379.8082","3389.8544","3358.9155","3368.6989","5.0044","0.1486","137255776","233124690.5"
"20211222","3368.6989","3360.2834","3379.0795","3354.3818","3350.4288","18.2701","0.5453","153185963","244147096.8"
"20211221","3350.4288","3328.8946","3354.9245","3306.9616","3332.6061","17.8227","0.5348","138275569","224228974.2"
"20211220","3332.6061","3420.8623","3434.0911","3327.7904","3434.3394","-101.7333","-2.9622","149900130","264928883"
"20211217","3434.3394","3480.5129","3486.2356","3427.0161","3490.4491","-56.1097","-1.6075","164781827","288897883.3"
"20211216","3490.4491","3479.1843","3491.1834","3467.7344","3464.7577","25.6914","0.7415","153450439","272430668.2"
"20211215","3464.7577","3492.5805","3520.4661","3462.5063","3495.0595","-30.3018","-0.867","159256018","282363673.2"
"20211214","3495.0595","3491.8224","3507.2716","3486.9134","3496.9616","-1.9021","-0.0544","156779354","274608922.4"
"20211213","3496.9616","3473.389","3508.1918","3457.5442","3466.797","30.1646","0.8701","143239654","270019258.5"
"20211210","3466.797","3431.2889","3485.0801","3429.5723","3459.3187","7.4783","0.2162","131223518","263698539.3"
"20211209","3459.3187","3422.3791","3463.6522","3400.3808","3424.7038","34.6149","1.0107","132985741","261924100.9"
"20211208","3424.7038","3388.3177","3428.2281","3378.2808","3368.7844","55.9194","1.6599","117223017","229537528.4"
"20211207","3368.7844","3429.7649","3429.8404","3338.0045","3405.9346","-37.1502","-1.0907","130414421","256222847.9"
"20211206","3405.9346","3460.9608","3479.8617","3403.1591","3478.6656","-72.731","-2.0908","139565610","260420001.1"
"20211203","3478.6656","3467.4128","3482.4602","3446.9537","3466.914","11.7516","0.339","134108852","256855960.9"
"20211202","3466.914","3464.9211","3487.9351","3456.3116","3473.3664","-6.4524","-0.1858","162528851","291189830.6"
"20211201","3473.3664","3492.4351","3501.3342","3459.5142","3495.5926","-22.2262","-0.6358","159308702","297502135.8"
"20211130","3495.5926","3520.2945","3520.2945","3472.5827","3503.4088","-7.8162","-0.2231","160870671","317949547.9"
"20211129","3503.4088","3455.6079","3522.5038","3455.6079","3468.8655","34.5433","0.9958","147618156","311910799.3"
"20211126","3468.8655","3470.2111","3501.3412","3461.1942","3474.4511","-5.5856","-0.1608","154450649","303119070.9"
"20211125","3474.4511","3477.5957","3490.6211","3462.1254","3478.6624","-4.2113","-0.1211","159861101","315084895.8"
"20211124","3478.6624","3488.3805","3501.579","3469.3638","3492.7692","-14.1068","-0.4039","160103457","325935870.4"
"20211123","3492.7692","3501.2181","3508.8981","3482.688","3505.7268","-12.9576","-0.3696","155539469","315482641.9"
"20211122","3505.7268","3434.5747","3505.7268","3430.5918","3418.9597","86.7671","2.5378","151512705","318241653"
"20211119","3418.9597","3385.8341","3419.7462","3378.3772","3383.9061","35.0536","1.0359","143651046","272048221.3"
"20211118","3383.9061","3416.6429","3416.6429","3374.0111","3421.3289","-37.4228","-1.0938","158807896","286993908.3"
"20211117","3421.3289","3413.431","3425.5701","3400.7708","3393.7147","27.6142","0.8137","150039573","269257319.1"
"20211116","3393.7147","3400.3397","3423.5189","3389.5463","3401.874","-8.1593","-0.2398","163438148","298119526.2"
"20211115","3401.874","3435.6231","3435.6799","3387.5313","3430.1413","-28.2673","-0.8241","163286151","305617768.6"
"20211112","3430.1413","3436.2623","3446.0359","3409.4792","3433.2408","-3.0995","-0.0903","159366786","291366760.5"
"20211111","3433.2408","3396.6537","3443.9607","3393.9842","3399.6626","33.5782","0.9877","160049961","297096459.7"
"20211110","3399.6626","3388.0545","3403.31","3338.4601","3409.9421","-10.2795","-0.3015","146438326","269296829.8"
"20211109","3409.9421","3400.9727","3409.9421","3377.5128","3380.292","29.6501","0.8771","135163195","245263868.5"
"20211108","3380.292","3353.8894","3393.3872","3341.6015","3352.7544","27.5376","0.8213","142140736","262755910.3"
"20211105","3352.7544","3354.3791","3383.2962","3347.158","3362.2485","-9.4941","-0.2824","146071644","266129513.2"
"20211104","3362.2485","3351.2982","3380.2092","3344.761","3327.0855","35.163","1.0569","120315841","240696058.6"
"20211103","3327.0855","3334.4143","3363.753","3301.4369","3339.597","-12.5115","-0.3746","107344993","217206371.1"
"20211102","3339.597","3329.4144","3373.1795","3307.5044","3331.9148","7.6822","0.2306","126929526","255247427.6"
"20211101","3331.9148","3341.4721","3374.5364","3302.9592","3350.665","-18.7502","-0.5596","118892882","248075809.4"
"20211029","3350.665","3275.8308","3358.3491","3253.0433","3278.3587","72.3063","2.2056","114832780","243959186.8"
