date,close,open,high,low,pre_close,change,pct_chg,volume,amount
"20181010","2494.0558","2495.8598","2518.607","2472.1897","2491.6628","2.393","0.096","20421095","29055984.671"
"20181009","2491.6628","2481.5885","2506.2665","2476.3458","2486.8222","4.8406","0.1947","21668620","27821740.445"
"20181008","2486.8222","2544.4908","2548.8941","2481.1833","2606.6676","-119.8454","-4.5976","33707752","45896477.01"
"20180928","2606.6676","2580.6563","2618.8254","2577.9827","2575.4485","31.2191","1.2122","28780345","37086066.741"
"20180927","2575.4485","2582.1155","2584.0671","2561.576","2582.7666","-7.3181","-0.2833","22953309","29831869.532"
"20180926","2582.7666","2555.9205","2610.5899","2553.1663","2547.7911","34.9755","1.3728","33704338","45864299.944"
"20180925","2547.7911","2545.2136","2560.7169","2536.4278","2573.6031","-25.812","-1.003","24321290","29275324.016"
"20180921","2573.6031","2495.7377","2573.6031","2485.4117","2487.4223","86.1808","3.4647","41753278","46760013.495"
"20180920","2487.4223","2492.3952","2503.0998","2480.5359","2487.0771","0.3452","0.0139","22948441","27327581.707"
"20180919","2487.0771","2455.4421","2505.0027","2452.5801","2458.7677","28.3094","1.1514","28973848","38581196.693"
"20180918","2458.7677","2391.9463","2459.7704","2391.7279","2399.8807","58.887","2.4537","22891942","29860440.834"
"20180917","2399.8807","2411.3765","2418.1387","2397.9374","2425.4208","-25.5401","-1.053","13684293","18413972.405"
"20180914","2425.4208","2421.6597","2434.6738","2410.6633","2415.3115","10.1093","0.4186","16391883","22697487.912"
"20180913","2415.3115","2413.4104","2419.9987","2381.0254","2381.3883","33.9232","1.4245","21471991","28306392.807"
"20180912","2381.3883","2389.2845","2398.7281","2373.0362","2398.7678","-17.3795","-0.7245","16845245","22303172.718"
"20180911","2398.7678","2412.1806","2422.9416","2387.6431","2413.4258","-14.658","-0.6074","18111101","23434140.834"
"20180910","2413.4258","2431.1783","2440.107","2410.7861","2437.677","-24.2512","-0.9948","18041257","22252755.105"
"20180907","2437.677","2424.417","2458.2582","2416.1616","2416.0328","21.6442","0.8959","18360830","24990642.531"
"20180906","2416.0328","2432.3952","2449.8324","2408.934","2441.2299","-25.1971","-1.0321","20873911","26783391.769"
"20180905","2441.2299","2488.9038","2493.473","2441.2299","2500.4376","-59.2077","-2.3679","21316444","25994314.951"
"20180904","2500.4376","2467.2526","2507.0367","2451.7197","2465.8797","34.5579","1.4014","20593805","26778972.753"
"20180903","2465.8797","2461.86","2470.5142","2445.8731","2474.4765","-8.5968","-0.3474","18306655","23175179.024"
"20180831","2474.4765","2462.7956","2490.4603","2455.9854","2479.2095","-4.733","-0.1909","26221781","34676329.32"
"20180830","2479.2095","2506.5297","2519.401","2479.2095","2503.4801","-24.2706","-0.9695","18233552","24060028.051"
"20180829","2503.4801","2506.1492","2515.0018","2497.8187","2511.1452","-7.6651","-0.3052","18183977","22304401.348"
"20180828","2511.1452","2524.9224","2530.4967","2503.8061","2522.3395","-11.1943","-0.4438","21401627","27357476.589"
"20180827","2522.3395","2484.4092","2522.3395","2482.5165","2471.9989","50.3406","2.0364","28385082","36374960.729"
"20180824","2471.9989","2449.3718","2496.3853","2438.7209","2461.0673","10.9316","0.4442","20760608","25033439.733"
"20180823","2461.0673","2453.6554","2474.6885","2435.1603","2450.1537","10.9136","0.4454","18856430","26228812.908"
"20180822","2450.1537","2461.4007","2461.4007","2438.9424","2452.3833","-2.2296","-0.0909","16052916","23341039.576"
"20180821","2452.3833","2411.9829","2461.1357","2410.8882","2409.1289","43.2544","1.7954","24358955","32859740.792"
"20180820","2409.1289","2386.143","2409.1289","2370.8243","2374.1729","34.956","1.4723","23001283","29137721.787"
"20180817","2374.1729","2427.4705","2429.6778","2370.0406","2405.1638","-30.9909","-1.2885","20629848","27133585.817"
"20180816","2405.1638","2381.0087","2430.9171","2367.0476","2408.7219","-3.5581","-0.1477","25498718","29471698.509"
"20180815","2408.7219","2467.2474","2467.4461","2405.6043","2469.2002","-60.4783","-2.4493","19756173","25686441.97"
"20180814","2469.2002","2475.4668","2482.7051","2454.9847","2478.5086","-9.3084","-0.3756","17071931","20045977.121"
"20180813","2478.5086","2480.1013","2485.2335","2442.2277","2503.2058","-24.6972","-0.9866","22941849","26665351.434"
"20180810","2503.2058","2505.3103","2518.1091","2485.9756","2504.6172","-1.4114","-0.0564","19421209","24186557.133"
"20180809","2504.6172","2437.4492","2510.3592","2435.7942","2446.9978","57.6194","2.3547","26576959","34656639.611"
"20180808","2446.9978","2476.401","2481.8426","2443.0683","2479.7796","-32.7818","-1.322","23590929","29660523.517"
"20180807","2479.7796","2416.0124","2480.0957","2407.6426","2406.5365","73.2431","3.0435","29752110","36302268.723"
"20180806","2406.5365","2417.3015","2448.9765","2393.6822","2413.5032","-6.9667","-0.2887","25723041","32153359.031"
"20180803","2413.5032","2438.8435","2452.0665","2413.2507","2440.3127","-26.8095","-1.0986","21546213","27748476.376"
"20180802","2440.3127","2483.757","2485.4082","2412.9611","2490.2454","-49.9327","-2.0051","29601109","38564615.487"
"20180801","2490.2454","2557.605","2570.3119","2489.1249","2545.1243","-54.8789","-2.1562","27372269","34530061.577"
"20180731","2545.1243","2537.0289","2553.8068","2521.8197","2541.3081","3.8162","0.1502","20241929","24039711.426"
"20180730","2541.3081","2525.3808","2562.7609","2515.5526","2525.0915","16.2166","0.6422","24506255","31092980.164"
"20180727","2525.0915","2529.6595","2541.2253","2515.8892","2530.9913","-5.8998","-0.2331","18966728","24518467.496"
"20180726","2530.9913","2570.4844","2578.7151","2525.6665","2563.6871","-32.6958","-1.2753","25328431","31611476.175"
"20180725","2563.6871","2573.9288","2573.9594","2550.966","2563.5835","0.1036","0.004","26507281","32665789.732"
"20180724","2563.5835","2534.0715","2579.5931","2534.0715","2526.8127","36.7708","1.4552","48833416","59894611.877"
"20180723","2526.8127","2482.0482","2533.7736","2478.1883","2493.765","33.0477","1.3252","39625663","48771098.188"
"20180720","2493.765","2426.0974","2506.9362","2409.0533","2426.1628","67.6022","2.7864","34453471","43533098.708"
"20180719","2426.1628","2432.8921","2452.4453","2418.66","2420.7591","5.4037","0.2232","20446054","27782080.917"
"20180718","2420.7591","2437.3761","2458.4802","2419.3161","2430.4445","-9.6854","-0.3985","17807465","25693424.28"
"20180717","2430.4445","2443.5479","2446.0981","2414.3524","2448.765","-18.3205","-0.7482","16666433","23394743.345"
"20180716","2448.765","2471.1523","2484.1708","2438.8598","2476.8642","-28.0992","-1.1345","19872462","26038758.256"
"20180713","2476.8642","2480.8213","2481.5568","2464.9487","2474.6247","2.2395","0.0905","19832100","27255893.768"
"20180712","2474.6247","2425.6658","2490.4438","2425.6658","2432.2785","42.3462","1.741","27324093","35199534.603"
"20180711","2432.2785","2420.1787","2443.3456","2409.3108","2471.2299","-38.9514","-1.5762","20851901","25413234.429"
"20180710","2471.2299","2475.9776","2477.8448","2448.8609","2471.2851","-0.0552","-0.0022","21373460","27528532.984"
"20180709","2471.2851","2410.5172","2471.7978","2410.5172","2402.617","68.6681","2.8581","24333366","32262518.042"
"20180706","2402.617","2378.8689","2422.4035","2349.4759","2374.3553","28.2617","1.1903","24922030","34949296.696"
"20180705","2374.3553","2370.8634","2398.5647","2352.9749","2368.4251","5.9302","0.2504","25268639","31987649.266"
"20180704","2368.4251","2381.2531","2403.5109","2365.8939","2388.9763","-20.5512","-0.8603","19664477","25915678.562"
"20180703","2388.9763","2389.3604","2395.0801","2331.8404","2386.3765","2.5998","0.1089","29074680","41734889.556"
"20180702","2386.3765","2473.3116","2473.7343","2370.3999","2479.9115","-93.535","-3.7717","26108151","34815664.914"
"20180629","2479.9115","2431.8087","2481.3228","2429.5937","2425.1758","54.7357","2.257","20762653","28882933.472"
