date,close,open,high,low,pre_close,change,pct_chg,volume,amount
"20220914","1031.304","1018.0741","1033.4533","1016.8725","1031.1702","0.1338","0.013","8314302","42714101.319"
"20220913","1031.1702","1034.4973","1046.1828","1028.7725","1033.7843","-2.6141","-0.2529","8362207","42605921.665"
"20220909","1033.7843","1039.5877","1042.1106","1022.6771","1040.773","-6.9887","-0.6715","8187492","44467574.053"
"20220908","1040.773","1050.3194","1054.7385","1040.0483","1049.5791","-8.8061","-0.839","9081518","44011257.25"
"20220907","1049.5791","1032.0248","1065.1669","1031.9045","1035.7838","13.7953","1.3319","10687587","54679963.502"
"20220906","1035.7838","1025.8577","1038.9673","1016.6465","1024.3926","11.3912","1.112","9997951","49119091.6"
"20220905","1024.3926","1030.5956","1034.9501","1018.5572","1030.1201","-5.7275","-0.556","10061240","49789709.327"
"20220902","1030.1201","1027.4676","1040.4563","1022.5826","1025.6604","4.4597","0.4348","9911829","49552633.275"
"20220901","1025.6604","1032.7751","1041.9187","1023.5414","1029.6563","-3.9959","-0.3881","10261082","49633953.224"
"20220831","1029.6563","1048.4009","1057.8354","1023.4726","1050.2819","-20.6256","-1.9638","11907422","57851109.21"
"20220830","1050.2819","1054.2557","1064.7623","1047.7292","1054.2848","-4.0029","-0.3797","9794386","48853062.1"
"20220829","1054.2848","1032.0404","1058.7185","1029.8875","1045.9939","8.2909","0.7926","10769680","54207045.503"
"20220826","1045.9939","1064.7114","1069.2639","1044.3969","1055.8892","-9.8953","-0.9372","11305675","55974923.072"
"20220825","1055.8892","1071.9812","1077.6644","1044.7723","1068.9833","-13.0941","-1.2249","12317057","56989517.679"
"20220824","1068.9833","1110.0066","1112.7455","1068.9833","1107.2996","-38.3163","-3.4603","14611786","67970770.501"
"20220823","1107.2996","1109.2525","1117.7146","1105.6814","1107.2808","0.0188","0.0017","12444586","61849888.665"
"20220822","1107.2808","1103.1526","1111.396","1096.9895","1108.4523","-1.1715","-0.1057","13588642","69538801.8"
"20220819","1108.4523","1146.3272","1155.7787","1108.1567","1146.6341","-38.1818","-3.3299","16589097","77789155.685"
"20220818","1146.6341","1132.6024","1148.3835","1129.3245","1132.3118","14.3223","1.2649","15236276","73948365.796"
"20220817","1132.3118","1136.8015","1140.6584","1127.8897","1137.3015","-4.9897","-0.4387","12724451","63741212.775"
"20220816","1137.3015","1143.7048","1154.4251","1134.2111","1143.7473","-6.4458","-0.5636","12572219","62751824.193"
"20220815","1143.7473","1145.0219","1155.451","1138.062","1146.1911","-2.4438","-0.2132","12172440","60283774.437"
"20220812","1146.1911","1169.6617","1174.4035","1146.019","1173.1444","-26.9533","-2.2975","14592381","70866061.256"
"20220811","1173.1444","1163.5388","1176.0599","1150.9825","1156.1562","16.9882","1.4694","14374724","70481101.15"
"20220810","1156.1562","1154.1743","1170.5173","1152.9685","1162.3201","-6.1639","-0.5303","14272798","70954179.064"
"20220809","1162.3201","1152.9139","1163.6975","1141.3422","1152.5774","9.7427","0.8453","14508790","70148670.438"
"20220808","1152.5774","1161.0428","1161.0428","1144.3155","1157.3329","-4.7555","-0.4109","16118744","79867487.234"
"20220805","1157.3329","1115.0157","1158.5128","1112.9196","1110.9172","46.4157","4.1781","18170966","85412062.999"
"20220804","1110.9172","1106.1511","1119.497","1099.1044","1100.3484","10.5688","0.9605","12893393","60576173.105"
"20220803","1100.3484","1099.4411","1127.0003","1090.6051","1094.9146","5.4338","0.4963","16086424","77772826.941"
"20220802","1094.9146","1084.9808","1107.2352","1074.9743","1100.1819","-5.2673","-0.4788","14710583","67156857.685"
"20220801","1100.1819","1081.6231","1100.9597","1068.1878","1088.9128","11.2691","1.0349","11774034","57619549.394"
"20220729","1088.9128","1113.0776","1113.3227","1086.7147","1108.7909","-19.8781","-1.7928","11999335","58274575.772"
"20220728","1108.7909","1102.4382","1116.163","1094.66","1095.6989","13.092","1.1949","12965483","61601592.6"
"20220727","1095.6989","1083.6708","1098.3653","1083.3222","1084.6572","11.0417","1.018","10781892","52157860.094"
"20220726","1084.6572","1072.544","1087.8579","1066.1313","1073.7608","10.8964","1.0148","9935264","46607282.955"
"20220725","1073.7608","1082.6173","1095.6934","1070.8119","1084.9742","-11.2134","-1.0335","10544993","50634308.408"
"20220722","1084.9742","1099.6229","1101.3702","1076.3539","1091.4068","-6.4326","-0.5894","11345458","52962940.478"
"20220721","1091.4068","1080.6465","1109.5402","1075.6716","1079.5267","11.8801","1.1005","11941082","57898834.982"
"20220720","1079.5267","1066.1994","1082.6178","1066.1994","1061.853","17.6737","1.6644","10869764","47975805.93"
"20220719","1061.853","1068.6931","1073.0641","1052.954","1069.3315","-7.4785","-0.6994","10769581","49932957.639"
"20220718","1069.3315","1075.7091","1078.3026","1053.3502","1072.2621","-2.9306","-0.2733","10702567","52866494.909"
"20220715","1072.2621","1072.9932","1093.8199","1071.9749","1076.8066","-4.5445","-0.422","10002371","49883617.607"
"20220714","1076.8066","1052.431","1086.3263","1049.6468","1052.7914","24.0152","2.2811","10386484","51528964.771"
"20220713","1052.7914","1051.7777","1061.4114","1041.6502","1049.2412","3.5502","0.3384","8995422","46314541.669"
"20220712","1049.2412","1081.9019","1084.9442","1049.2119","1081.1633","-31.9221","-2.9526","9916930","50931144.409"
"20220711","1081.1633","1098.6654","1098.6654","1070.6564","1104.0217","-22.8584","-2.0705","9892558","50080649.455"
"20220708","1104.0217","1117.1828","1120.8705","1100.5455","1111.6734","-7.6517","-0.6883","10217150","52137364.883"
"20220707","1111.6734","1103.78","1113.7254","1087.593","1101.7487","9.9247","0.9008","10722936","55797320.317"
"20220706","1101.7487","1092.7005","1116.1385","1091.4134","1090.9295","10.8192","0.9917","11098901","55813604.565"
"20220705","1090.9295","1100.1778","1106.9889","1077.3476","1095.0899","-4.1604","-0.3799","10864734","53465378.704"
"20220704","1095.0899","1087.344","1098.6382","1073.0374","1089.0284","6.0615","0.5566","12158535","60451658.539"
"20220701","1089.0284","1105.9735","1107.8583","1086.2493","1105.6672","-16.6388","-1.5049","11272489","51632334.459"
"20220630","1105.6672","1092.4591","1116.9531","1090.4982","1090.6825","14.9847","1.3739","11699048","56981778.263"
"20220629","1090.6825","1112.5906","1121.2367","1089.2481","1117.284","-26.6015","-2.3809","13435015","64007362.686"
"20220628","1117.284","1105.1145","1119.1846","1084.5866","1103.3992","13.8848","1.2584","12493418","59065500.457"
"20220627","1103.3992","1113.2171","1121.4479","1101.317","1101.4769","1.9223","0.1745","11837409","58368299.304"
"20220624","1101.4769","1084.6086","1107.332","1084.6086","1081.8437","19.6332","1.8148","12574040","60920314.953"
"20220623","1081.8437","1064.731","1083.1024","1054.9114","1063.6899","18.1538","1.7067","11016481","51783724.674"
"20220622","1063.6899","1084.7111","1090.0236","1063.5897","1083.0207","-19.3308","-1.7849","10786063","50509220.158"
"20220621","1083.0207","1094.3283","1098.9015","1073.5046","1095.3284","-12.3077","-1.1237","10545015","48908016.628"
"20220620","1095.3284","1099.4648","1109.7435","1086.7545","1092.0872","3.2412","0.2968","10970631","53714442.705"
"20220617","1092.0872","1070.6175","1094.267","1066.1682","1078.9465","13.1407","1.2179","10617344","50000414.257"
"20220616","1078.9465","1065.69","1094.7025","1065.4434","1062.7133","16.2332","1.5275","10129777","45297339.619"
"20220615","1062.7133","1069.9379","1085.8778","1061.4614","1070.5371","-7.8238","-0.7308","11204511","47345744.076"
"20220614","1070.5371","1073.7477","1076.8211","1038.9973","1088.3772","-17.8401","-1.6391","11274084","50175254.79"
"20220613","1088.3772","1088.7597","1094.7905","1080.3858","1102.8486","-14.4714","-1.3122","11242662","50825746.065"
"20220610","1102.8486","1074.0719","1103.1454","1072.1815","1081.1731","21.6755","2.0048","12923596","59807403.165"
"20220609","1081.1731","1108.9307","1109.7339","1073.66","1111.6738","-30.5007","-2.7437","11377633","49277059.636"
"20220608","1111.6738","1108.594","1126.464","1091.6764","1111.3951","0.2787","0.0251","15056600","66838053.875"
"20220607","1111.3951","1124.162","1124.5225","1104.4332","1121.5373","-10.1422","-0.9043","16527788","63981168.506"
"20220606","1121.5373","1084.6559","1130.7569","1081.4477","1079.8543","41.683","3.8601","22940399","86152862.531"
"20220602","1079.8543","1028.6856","1081.9235","1023.9882","1031.5833","48.271","4.6793","19161110","65527463.07"
"20220601","1031.5833","1029.0909","1038.7025","1024.7637","1035.3156","-3.7323","-0.3605","13257484","48489690.654"
"20220531","1035.3156","1004.0805","1035.3156","991.7451","1001.5397","33.7759","3.3724","12296032","44653234.049"
"20220530","1001.5397","995.9564","1007.1244","984.2813","993.6989","7.8408","0.7891","7110602","31716279.173"
"20220527","993.6989","1008.0577","1015.4621","988.2122","1004.2564","-10.5575","-1.0513","6835761","29557921.283"
"20220526","1004.2564","1006.0996","1014.8498","986.4223","1006.5233","-2.2669","-0.2252","6793010","30087268.502"
"20220525","1006.5233","996.7532","1008.5834","991.9746","996.648","9.8753","0.9909","6407957","28654570.958"
"20220524","996.648","1045.0073","1045.0282","996.648","1046.1456","-49.4976","-4.7314","9146504","40634755.595"
"20220523","1046.1456","1044.1836","1050.0646","1033.7887","1045.3768","0.7688","0.0735","7552498","35743893.068"
"20220520","1045.3768","1045.6902","1049.038","1028.945","1036.3409","9.0359","0.8719","8060715","38339562.828"
"20220519","1036.3409","1002.6563","1036.6655","999.4038","1013.997","22.3439","2.2035","7902840","35414716.281"
"20220518","1013.997","1011.5258","1023.9293","1007.5721","1010.3701","3.6269","0.359","6720129","30256742.092"
"20220517","1010.3701","995.9742","1013.9504","993.3804","996.5061","13.864","1.3913","7342573","33454328.1"
"20220516","996.5061","1016.941","1025.6011","995.2484","1010.8038","-14.2977","-1.4145","7612821","31859903.2"
"20220513","1010.8038","1020.3921","1021.3733","1002.2742","1013.0628","-2.259","-0.223","6622283","30044975.1"
"20220512","1013.0628","999.5381","1021.9634","996.469","1002.456","10.6068","1.0581","8131937","35773881.5"
"20220511","1002.456","974.5371","1026.4892","972.8599","972.1412","30.3148","3.1184","10648066","45957025.1"
"20220510","972.1412","935.0587","983.6753","931.5821","946.7246","25.4166","2.6847","8374513","36751721.896"
"20220509","946.7246","938.3929","953.5994","937.4347","942.2273","4.4973","0.4773","6765286","28141796.468"
"20220506","942.2273","933.0104","960.0423","929.8231","956.1268","-13.8995","-1.4537","7183487","30829293.647"
"20220505","956.1268","944.5541","967.253","944.0617","947.1508","8.976","0.9477","8590368","37635407.717"
"20220429","947.1508","910.1357","949.0618","902.5828","903.0643","44.0865","4.8819","9738874","40114880.859"
"20220428","903.0643","899.6609","908.4528","885.2511","906.4327","-3.3684","-0.3716","8793258","35869711.522"
"20220427","906.4327","857.3813","910.0714","853.2135","868.0672","38.3655","4.4196","9287122","36178188.051"
"20220426","868.0672","884.1803","901.7612","865.6522","884.3049","-16.2377","-1.8362","8059534","31634771.487"
"20220425","884.3049","924.9594","924.9594","884.3049","942.0685","-57.7636","-6.1316","9136037","33579640.145"
"20220422","942.0685","953.6411","959.7311","940.2646","957.7174","-15.6489","-1.634","6360020","29501742.216"
"20220421","957.7174","968.4769","989.2479","954.8413","973.5102","-15.7928","-1.6223","6865450","29289045.594"
"20220420","973.5102","988.751","992.4669","973.0504","989.933","-16.4228","-1.659","6078594","27981625.148"
"20220419","989.933","1002.9761","1010.5771","987.773","1004.6079","-14.6749","-1.4608","6158754","28189142.665"
"20220418","1004.6079","969.0595","1005.8905","964.4929","973.3632","31.2447","3.21","7087611","30602442.907"
"20220415","973.3632","968.9073","980.147","955.7685","975.574","-2.2108","-0.2266","6724774","30706156.658"
"20220414","975.574","972.2369","982.7034","961.536","964.8323","10.7417","1.1133","6624018","33156219.004"
"20220413","964.8323","989.6626","989.6626","964.8323","994.4384","-29.6061","-2.9772","5728478","26146132.139"
"20220412","994.4384","987.451","994.8326","970.0519","988.7613","5.6771","0.5742","6643485","30018158.616"
"20220411","988.7613","1022.9117","1022.9117","985.5852","1027.2438","-38.4825","-3.7462","7376606","30848958.697"
"20220408","1027.2438","1032.8376","1039.0962","1017.1813","1036.0738","-8.83","-0.8523","7185175","31345365.771"
"20220407","1036.0738","1050.4342","1059.3597","1036.0738","1058.4927","-22.4189","-2.118","7199422","30482509.986"
"20220406","1058.4927","1087.7552","1087.7552","1054.6987","1089.1947","-30.702","-2.8188","7593340","35342580.87"
"20220401","1089.1947","1085.3059","1095.4553","1074.7932","1091.0588","-1.8641","-0.1709","6563324","31147489.768"
"20220331","1091.0588","1109.553","1109.553","1086.9895","1112.5186","-21.4598","-1.9289","7493790","33701363.377"
"20220330","1112.5186","1084.7637","1112.6275","1084.7637","1079.933","32.5856","3.0174","7382173","34920037.079"
"20220329","1079.933","1097.3573","1099.2434","1078.3421","1090.7343","-10.8013","-0.9903","6966104","31442742.848"
"20220328","1090.7343","1097.8697","1101.3291","1085.2738","1106.8627","-16.1284","-1.4571","6734435","29905053.728"
"20220325","1106.8627","1137.7967","1140.9204","1106.3626","1134.57","-27.7073","-2.4421","7338739","33573881.983"
"20220324","1134.57","1135.8469","1141.7551","1121.6449","1144.0887","-9.5187","-0.832","8134171","36435083.633"
"20220323","1144.0887","1138.7304","1150.2031","1130.2245","1134.3184","9.7703","0.8613","8990593","37533051.63"
"20220322","1134.3184","1145.082","1149.4688","1131.875","1152.3256","-18.0072","-1.5627","10100149","39676749.074"
"20220321","1152.3256","1143.5474","1160.7095","1137.8125","1144.3212","8.0044","0.6995","9242880","46531974.243"
"20220318","1144.3212","1136.9841","1144.3212","1124.8531","1142.713","1.6082","0.1407","8593988","42491108.799"
"20220317","1142.713","1144.9754","1163.5062","1138.0115","1125.4845","17.2285","1.5308","11980371","58802348.581"
"20220316","1125.4845","1115.8404","1128.1155","1070.7745","1093.4328","32.0517","2.9313","11589989","54132659.09"
"20220315","1093.4328","1115.1873","1142.81","1093.4328","1126.282","-32.8492","-2.9166","10622022","49802723.254"
"20220314","1126.282","1151.9658","1154.7026","1126.2614","1161.2101","-34.9281","-3.0079","8923501","49002009.517"
"20220311","1161.2101","1137.6069","1162.5962","1125.3437","1153.3575","7.8526","0.6808","10553236","52556982.618"
"20220310","1153.3575","1161.9879","1168.1394","1149.4154","1129.6471","23.7104","2.0989","10228939","50046955.57"
"20220309","1129.6471","1148.1814","1156.4004","1097.0722","1137.0749","-7.4278","-0.6532","10917419","48790637.558"
"20220308","1137.0749","1167.5937","1179.1959","1135.5194","1169.9825","-32.9076","-2.8127","9672312","47418263.838"
"20220307","1169.9825","1198.0119","1198.0119","1164.9814","1203.0891","-33.1066","-2.7518","8184385","41972092.269"
"20220304","1203.0891","1201.1241","1228.1876","1197.8335","1209.8187","-6.7296","-0.5562","7767776","39930472.638"
"20220303","1209.8187","1235.9584","1237.1979","1208.8194","1230.2782","-20.4595","-1.663","7620905","39447162.344"
"20220302","1230.2782","1233.1042","1233.9161","1216.4668","1239.019","-8.7408","-0.7055","7208667","36213535.916"
"20220301","1239.019","1254.5696","1259.677","1232.0914","1249.5852","-10.5662","-0.8456","8568308","42394223.284"
"20220228","1249.5852","1243.9803","1249.5852","1230.6454","1240.8776","8.7076","0.7017","9812227","50069597.61"
"20220225","1240.8776","1231.5406","1253.4553","1230.6061","1214.9889","25.8887","2.1308","8620741","46247054.185"
"20220224","1214.9889","1226.9481","1240.3537","1199.0721","1231.077","-16.0881","-1.3068","11331530","51365988.764"
"20220223","1231.077","1182.4218","1233.4417","1181.4023","1183.9818","47.0952","3.9777","9068585","45910558.536"
"20220222","1183.9818","1184.835","1186.7833","1168.5652","1193.6012","-9.6194","-0.8059","7696765","34764818.367"
"20220221","1193.6012","1207.1474","1212.4942","1191.8391","1204.3705","-10.7693","-0.8942","7576727","32960332.337"
"20220218","1204.3705","1200.3428","1206.0129","1195.2398","1207.8211","-3.4506","-0.2857","6396948","29866344.015"
"20220217","1207.8211","1196.5983","1217.4702","1191.4463","1197.5615","10.2596","0.8567","7402910","34088935.467"
"20220216","1197.5615","1210.4158","1211.5529","1195.9717","1203.1243","-5.5628","-0.4624","7084265","32165254.606"
"20220215","1203.1243","1172.7707","1204.34","1171.6756","1169.4421","33.6822","2.8802","7440951","34578447.29"
"20220214","1169.4421","1161.8449","1179.8879","1148.7033","1169.5896","-0.1475","-0.0126","6205633","29024141.822"
"20220211","1169.5896","1182.8686","1188.5179","1168.9044","1188.1974","-18.6078","-1.5661","8975096","37864107.548"
"20220210","1188.1974","1214.9815","1215.2781","1182.3976","1210.2863","-22.0889","-1.8251","9020558","40602727.373"
"20220209","1210.2863","1204.241","1212.4495","1195.0854","1204.0542","6.2321","0.5176","8613441","36392738.612"
"20220208","1204.0542","1233.6572","1233.6572","1191.4926","1233.6183","-29.5641","-2.3965","8219262","34921999.307"
"20220207","1233.6183","1247.5846","1263.9658","1230.7044","1229.2236","4.3947","0.3575","8199670","33876596.597"
"20220128","1229.2236","1253.942","1255.1908","1229.2236","1240.5543","-11.3307","-0.9134","9061238","37089018.612"
"20220127","1240.5543","1274.6265","1280.2453","1239.4889","1276.3622","-35.8079","-2.8055","11187482","41994952.495"
"20220126","1276.3622","1281.5104","1289.4081","1261.9509","1277.0039","-0.6417","-0.0503","15139954","43889405.966"
"20220125","1277.0039","1303.93","1311.7283","1276.196","1307.7417","-30.7378","-2.3504","8234706","42025406.994"
"20220124","1307.7417","1286.1386","1311.5068","1285.0377","1290.4057","17.336","1.3435","7030921","41625125.269"
"20220121","1290.4057","1304.1581","1308.4372","1288.7805","1306.023","-15.6173","-1.1958","8648363","45936325.969"
"20220120","1306.023","1326.6377","1329.8129","1304.6922","1324.0889","-18.0659","-1.3644","9122820","49500717.264"
"20220119","1324.0889","1340.7132","1343.3027","1318.3106","1342.356","-18.2671","-1.3608","8753067","48702658.329"
"20220118","1342.356","1340.414","1362.4779","1328.4021","1338.3172","4.0388","0.3018","11182558","62509376.314"
"20220117","1338.3172","1317.385","1341.1732","1313.6157","1312.2923","26.0249","1.9832","10462288","67043438.4"
"20220114","1312.2923","1289.3818","1316.3277","1288.8503","1294.6527","17.6396","1.3625","9975888","60827015.852"
"20220113","1294.6527","1319.1868","1319.1868","1294.6527","1316.3531","-21.7004","-1.6485","8251106","51538527.249"
"20220112","1316.3531","1298.6229","1317.523","1298.6229","1294.4038","21.9493","1.6957","8890363","54801854.442"
"20220111","1294.4038","1317.9239","1317.9274","1291.5074","1318.2665","-23.8627","-1.8102","8035785","48705084.901"
"20220110","1318.2665","1306.5973","1323.1549","1291.4089","1305.4918","12.7747","0.9785","8517367","49356827.246"
"20220107","1305.4918","1322.8916","1331.9148","1305.1409","1320.935","-15.4432","-1.1691","9117416","48006858.049"
"20220106","1320.935","1327.6967","1331.4326","1309.8973","1333.3348","-12.3998","-0.93","7953740","45491782.4"
"20220105","1333.3348","1364.0143","1365.7661","1328.2901","1364.9894","-31.6546","-2.319","9000497","51248062.399"
"20220104","1364.9894","1403.3937","1405.5148","1361.4322","1398.1941","-33.2047","-2.3748","9302562","53289175.337"
"20211231","1398.1941","1384.2783","1399.7538","1383.8355","1375.5602","22.6339","1.6454","7840208","46438686.183"
"20211230","1375.5602","1355.9678","1381.4354","1355.4075","1356.2141","19.3461","1.4265","7816841","44883693.416"
"20211229","1356.2141","1370.4936","1370.4936","1351.9984","1369.6193","-13.4052","-0.9788","6304036","36993070.189"
"20211228","1369.6193","1355.6539","1370.3113","1355.6539","1355.6358","13.9835","1.0315","6636276","38673312.16"
"20211227","1355.6358","1356.4098","1369.2119","1349.1108","1358.7302","-3.0944","-0.2277","6350202","37254102.355"
"20211224","1358.7302","1375.1782","1378.2987","1353.6535","1375.9682","-17.238","-1.2528","7635981","43953080.972"
"20211223","1375.9682","1375.8297","1380.147","1366.9899","1375.0299","0.9383","0.0682","7016695","39277392.722"
"20211222","1375.0299","1378.3107","1386.2428","1373.5253","1374.6495","0.3804","0.0277","7598660","41126794.178"
"20211221","1374.6495","1366.2729","1378.4886","1363.9685","1363.9562","10.6933","0.784","6785367","39417534.188"
"20211220","1363.9562","1389.1787","1401.3367","1363.1149","1399.0594","-35.1032","-2.5091","7751401","49468157.664"
"20211217","1399.0594","1426.7922","1430.3917","1395.6431","1425.9289","-26.8695","-1.8844","8054162","47203642.608"
"20211216","1425.9289","1425.5285","1436.0615","1419.7022","1424.8995","1.0294","0.0722","7414006","45586156.575"
"20211215","1424.8995","1439.116","1443.5514","1424.769","1439.4694","-14.5699","-1.0122","8234987","52994807.111"
"20211214","1439.4694","1445.0515","1451.6787","1435.8854","1445.7068","-6.2374","-0.4314","7914952","46923829.789"
"20211213","1445.7068","1439.1869","1450.8272","1434.1481","1435.7028","10.004","0.6968","8536485","52692244.311"
"20211210","1435.7028","1431.848","1442.6215","1424.9966","1434.5223","1.1805","0.0823","10303018","65177424.558"
"20211209","1434.5223","1417.3439","1438.4892","1410.1452","1415.3738","19.1485","1.3529","8145978","50724633.789"
"20211208","1415.3738","1394.9886","1416.6852","1394.9886","1389.437","25.9368","1.8667","7151266","43464660.479"
"20211207","1389.437","1412.997","1415.0539","1380.5106","1405.7709","-16.3339","-1.1619","8730994","49753478.346"
"20211206","1405.7709","1444.9333","1445.1648","1405.5084","1444.8339","-39.063","-2.7036","9235243","52675883.724"
"20211203","1444.8339","1432.2287","1444.9906","1431.5923","1429.5001","15.3338","1.0727","8489747","49199143.832"
"20211202","1429.5001","1454.7395","1458.0848","1427.9764","1456.4829","-26.9828","-1.8526","9043364","53134454.513"
"20211201","1456.4829","1473.5206","1479.0866","1452.7528","1475.7129","-19.23","-1.3031","8961384","57971666.77"
"20211130","1475.7129","1477.8041","1479.926","1463.1472","1471.2291","4.4838","0.3048","10256269","61559709.266"
"20211129","1471.2291","1448.4979","1474.4443","1444.3016","1459.9317","11.2974","0.7738","10436432","65692939.858"
"20211126","1459.9317","1466.3632","1470.5331","1450.9315","1468.072","-8.1403","-0.5545","9106979","55082466.66"
"20211125","1468.072","1472.6356","1477.7368","1465.6396","1472.2247","-4.1527","-0.2821","9806109","55635892.746"
"20211124","1472.2247","1477.9611","1489.7134","1471.6161","1476.2528","-4.0281","-0.2729","10066693","59766566.189"
"20211123","1476.2528","1477.6681","1485.7988","1473.5517","1479.9874","-3.7346","-0.2523","10579714","62351543.264"
"20211122","1479.9874","1449.4523","1483.4845","1449.3754","1444.7839","35.2035","2.4366","11213782","67432278.583"
"20211119","1444.7839","1424.7587","1447.1857","1424.7587","1423.9704","20.8135","1.4617","9380937","52706234.189"
"20211118","1423.9704","1433.508","1433.635","1417.1655","1436.1583","-12.1879","-0.8486","10239622","57006568.885"
"20211117","1436.1583","1420.9881","1438.8014","1414.1235","1421.2749","14.8834","1.0472","9775222","51587227.8"
"20211116","1421.2749","1428.481","1438.6107","1418.1952","1432.5994","-11.3245","-0.7905","10301429","52554665.695"
"20211115","1432.5994","1441.4073","1448.0286","1429.3163","1440.1567","-7.5573","-0.5248","11415896","61527266.128"
"20211112","1440.1567","1432.7093","1444.4057","1425.581","1437.1495","3.0072","0.2092","10727916","59031351.941"
"20211111","1437.1495","1418.4838","1443.6028","1416.1839","1420.4519","16.6976","1.1755","10200216","57249078.165"
"20211110","1420.4519","1417.6609","1423.3063","1398.8821","1420.5088","-0.0569","-0.004","8704593","48751038.564"
"20211109","1420.5088","1404.8897","1422.8961","1397.8212","1400.7951","19.7137","1.4073","8749737","48290344.945"
"20211108","1400.7951","1398.5658","1401.0456","1381.6178","1396.7382","4.0569","0.2905","8082439","45547620.469"
"20211105","1396.7382","1416.243","1418.8812","1396.0334","1410.7421","-14.0039","-0.9927","9115940","48447465.368"
"20211104","1410.7421","1404.6586","1420.334","1404.6586","1399.5496","11.1925","0.7997","8411022","46770260.781"
"20211103","1399.5496","1408.1959","1416.4734","1386.3954","1405.6405","-6.0909","-0.4333","7383885","43143724.386"
"20211102","1405.6405","1405.8651","1423.9262","1395.6992","1404.2078","1.4327","0.102","9807672","55141910.705"
"20211101","1404.2078","1398.5852","1415.5761","1392.4007","1396.1952","8.0126","0.5739","9112094","55378881.937"
"20211029","1396.1952","1363.25","1398.4168","1355.3709","1356.3747","39.8205","2.9358","8218328","50999073.36"
"20211028","1356.3747","1359.0729","1371.1742","1354.7179","1361.8172","-5.4425","-0.3996","8884098","47427890.543"
"20211027","1361.8172","1371.7912","1374.3617","1354.3047","1376.1258","-14.3086","-1.0398","8823225","46287276.919"
"20211026","1376.1258","1379.785","1389.4832","1372.6554","1380.3088","-4.183","-0.303","7720807","46384983.677"
