date,close,open,high,low,pre_close,change,pct_chg,volume,amount
"20220930","3804.8853","3833.3504","3848.6018","3801.2798","3827.1434","-22.2581","-0.5816","78559966","158692748.8"
"20220929","3827.1434","3864.316","3873.1823","3808.6496","3828.7098","-1.5664","-0.0409","85654142","171635940"
"20220928","3828.7098","3879.4398","3879.4398","3828.0545","3892.295","-63.5852","-1.6336","86592213","172438042.8"
"20220927","3892.295","3844.0692","3893.0283","3827.9265","3836.6773","55.6177","1.4496","88860160","185955247.4"
"20220926","3836.6773","3829.5958","3893.3186","3827.9498","3856.0212","-19.3439","-0.5017","104526031","192906200.3"
"20220923","3856.0212","3865.1049","3888.3958","3829.6913","3869.344","-13.3228","-0.3443","94342462","172904807.4"
"20220922","3869.344","3875.1771","3900.2736","3860.2308","3903.7348","-34.3908","-0.881","80946919","161134102.8"
"20220921","3903.7348","3921.3177","3924.3914","3884.2268","3932.8361","-29.1013","-0.74","86458391","168939074.3"
"20220920","3932.8361","3945.6467","3957.5538","3921.6884","3928.0001","4.836","0.1231","84824134","179248153.5"
"20220919","3928.0001","3928.4239","3953.6494","3910.3106","3932.6826","-4.6825","-0.1191","97719575","183574440.6"
"20220916","3932.6826","4013.5829","4019.4104","3932.6826","4027.1186","-94.436","-2.345","137193655","241251840.1"
"20220915","4027.1186","4078.6495","4088.8078","3998.8564","4065.359","-38.2404","-0.9406","123951196","254367492.8"
"20220914","4065.359","4058.0441","4089.0583","4047.9187","4111.1145","-45.7555","-1.113","90793681","185484965.1"
"20220913","4111.1145","4112.0123","4128.1113","4097.1408","4093.7874","17.3271","0.4233","111789737","218521062.1"
"20220909","4093.7874","4050.5853","4099.0081","4042.2498","4037.6839","56.1035","1.3895","118427114","221442547.2"
"20220908","4037.6839","4059.1689","4067.758","4036.0226","4054.983","-17.2991","-0.4266","100886049","186889048"
"20220907","4054.983","4032.7231","4067.5437","4028.374","4052.2802","2.7028","0.0667","107678059","215147152.2"
"20220906","4052.2802","4024.4726","4054.004","4009.5826","4015.4264","36.8538","0.9178","113506265","235921838.1"
"20220905","4015.4264","4010.4052","4016.9986","3982.7395","4023.6131","-8.1867","-0.2035","93767109","201118696.6"
"20220902","4023.6131","4054.8423","4056.1805","4004.911","4043.7395","-20.1264","-0.4977","86789278","184468327"
"20220901","4043.7395","4066.1869","4090.8852","4041.1281","4078.8402","-35.1007","-0.8606","97387071","210898503.5"
"20220831","4078.8402","4057.1443","4112.8485","4046.6225","4075.7937","3.0465","0.0747","132449765","292974665.5"
"20220830","4075.7937","4088.5262","4093.1356","4048.5244","4089.5205","-13.7268","-0.3357","93301662","192649001.3"
"20220829","4089.5205","4063.8825","4092.9474","4059.5963","4107.5455","-18.025","-0.4388","94354432","203086114.7"
"20220826","4107.5455","4127.8142","4139.7879","4102.6818","4116.2396","-8.6941","-0.2112","99000493","225519196.8"
"20220825","4116.2396","4093.2949","4119.6196","4058.7454","4082.4195","33.8201","0.8284","111320745","242149581.5"
"20220824","4082.4195","4168.5764","4174.1565","4079.0934","4161.0823","-78.6628","-1.8904","119069679","262844309.3"
"20220823","4161.0823","4175.5314","4187.3875","4147.4127","4181.3965","-20.3142","-0.4858","103153512","239101330.8"
"20220822","4181.3965","4135.1623","4183.6498","4134.2008","4151.0738","30.3227","0.7305","112442720","259747163.7"
"20220819","4151.0738","4174.5458","4185.6579","4151.0738","4180.0996","-29.0258","-0.6944","117402978","262494128.2"
"20220818","4180.0996","4205.7851","4211.9141","4173.541","4216.9586","-36.859","-0.8741","101052650","233115491.4"
"20220817","4216.9586","4182.5668","4222.7866","4155.1734","4177.837","39.1216","0.9364","112864659","252044325.1"
"20220816","4177.837","4190.5269","4208.8006","4170.5197","4185.6794","-7.8424","-0.1874","93906139","233818584.7"
"20220815","4185.6794","4180.0006","4219.9183","4174.3","4191.152","-5.4726","-0.1306","105898495","245539801"
"20220812","4191.152","4185.4203","4202.4663","4175.0501","4193.5428","-2.3908","-0.057","106808295","219208055.3"
"20220811","4193.5428","4130.741","4193.8115","4116.0558","4109.7373","83.8055","2.0392","121385051","269630998.4"
"20220810","4109.7373","4149.2071","4160.7871","4092.5455","4156.2907","-46.5534","-1.1201","85565839","217447368.5"
"20220809","4156.2907","4143.666","4161.8086","4131.4252","4148.0746","8.2161","0.1981","84136959","214223692.3"
"20220808","4148.0746","4142.1111","4155.7301","4135.0809","4156.9111","-8.8365","-0.2126","90208138","224080812.1"
"20220805","4156.9111","4109.6287","4159.485","4097.8625","4101.5367","55.3744","1.3501","102571004","247325902"
"20220804","4101.5367","4089.4419","4108.1591","4064.6594","4066.9754","34.5613","0.8498","89532644","216898674.9"
"20220803","4066.9754","4114.8251","4150.9804","4058.1792","4107.024","-40.0486","-0.9751","116666124","268695834.8"
"20220802","4107.024","4144.3765","4144.3765","4071.431","4188.6784","-81.6544","-1.9494","142224425","281013555.3"
"20220801","4188.6784","4160.6478","4196.5743","4129.4528","4170.1019","18.5765","0.4455","107749029","251125308.6"
"20220729","4170.1019","4226.4245","4243.5143","4160.8735","4225.6733","-55.5714","-1.3151","114179286","253198574.6"
"20220728","4225.6733","4242.2743","4267.9181","4223.029","4225.0357","0.6376","0.0151","107531930","243871486.5"
"20220727","4225.0357","4236.154","4242.0951","4217.2809","4245.9758","-20.9401","-0.4932","78904940","194245303.8"
"20220726","4245.9758","4220.0911","4259.9854","4214.5343","4212.6441","33.3317","0.7912","85823274","197601406.4"
"20220725","4212.6441","4233.9277","4234.8448","4201.919","4238.2341","-25.59","-0.6038","83636664","188136426.7"
"20220722","4238.2341","4251.7867","4275.4696","4207.3135","4236.0578","2.1763","0.0514","103840624","224295333.5"
"20220721","4236.0578","4270.3624","4283.1471","4236.0499","4283.8027","-47.7449","-1.1145","117156344","239228146.8"
"20220720","4283.8027","4291.2808","4303.3668","4269.9717","4269.3401","14.4626","0.3388","94490144","212301881.4"
"20220719","4269.3401","4288.4441","4288.4441","4238.8238","4292.5858","-23.2457","-0.5415","103805730","231117731.8"
"20220718","4292.5858","4262.1539","4300.7777","4217.5064","4248.5273","44.0585","1.037","122601192","281055128.6"
"20220715","4248.5273","4299.4714","4344.8572","4248.5273","4322.0742","-73.5469","-1.7017","150214453","316793192.7"
"20220714","4322.0742","4308.8229","4352.0978","4292.7595","4321.4617","0.6125","0.0142","145250926","301569861"
"20220713","4321.4617","4313.3589","4341.4663","4284.9419","4313.6184","7.8433","0.1818","131113179","286075545.4"
"20220712","4313.6184","4352.6456","4370.3411","4296.6215","4354.6167","-40.9983","-0.9415","130187838","291072311.9"
"20220711","4354.6167","4406.1476","4406.1476","4330.5819","4428.781","-74.1643","-1.6746","134448578","299195233.4"
"20220708","4428.781","4468.0627","4479.4937","4426.8856","4443.4736","-14.6926","-0.3307","123195739","304031107.3"
"20220707","4443.4736","4425.2814","4457.3431","4391.1938","4423.9698","19.5038","0.4409","132660906","328133133.7"
"20220706","4423.9698","4475.4815","4484.3615","4393.4165","4489.5383","-65.5685","-1.4605","149800235","344672707.7"
"20220705","4489.5383","4505.4572","4530.3245","4439.4511","4496.0303","-6.492","-0.1444","154962415","361891850.8"
"20220704","4496.0303","4447.2159","4496.0338","4427.8232","4466.7179","29.3124","0.6562","146345651","356968521.3"
"20220701","4466.7179","4489.5204","4500.9853","4449.2914","4485.0108","-18.2929","-0.4079","144779599","318492130.2"
"20220630","4485.0108","4418.0656","4514.9968","4418.0656","4421.357","63.6538","1.4397","156666289","354343886.8"
"20220629","4421.357","4472.7346","4503.1307","4413.9961","4490.5166","-69.1596","-1.5401","187276688","395926107.7"
"20220628","4490.5166","4442.5811","4497.8949","4407.3519","4444.2639","46.2527","1.0407","174756489","361685970.7"
"20220627","4444.2639","4414.3321","4472.6948","4414.3321","4394.7723","49.4916","1.1261","177385676","381432966.3"
"20220624","4394.7723","4354.553","4400.6852","4346.1221","4343.8781","50.8942","1.1716","168972199","356054750.5"
"20220623","4343.8781","4277.9555","4343.8781","4260.9002","4270.6227","73.2554","1.7153","170882360","327144780.5"
"20220622","4270.6227","4331.902","4333.1827","4269.2456","4325.5657","-54.943","-1.2702","158565854","298656263.3"
"20220621","4325.5657","4327.9159","4357.3396","4287.1406","4330.4328","-4.8671","-0.1124","164667615","317163317.7"
"20220620","4330.4328","4322.8324","4368.3555","4297.8912","4309.0444","21.3884","0.4964","165666382","359569296.9"
"20220617","4309.0444","4219.2339","4318.7655","4218.6817","4250.0614","58.983","1.3878","158649098","346675726.8"
"20220616","4250.0614","4282.0827","4302.9212","4241.075","4278.2178","-28.1564","-0.6581","184074416","337235911.5"
"20220615","4278.2178","4228.2926","4348.4226","4228.2926","4222.3114","55.9064","1.3241","257046590","459766820.7"
"20220614","4222.3114","4143.2232","4224.0857","4102.929","4189.3527","32.9587","0.7867","171385904","335418557.9"
"20220613","4189.3527","4194.4574","4218.2327","4156.7146","4238.9936","-49.6409","-1.1711","168475622","336585670.5"
"20220610","4238.9936","4145.6505","4241.3541","4140.2203","4175.6747","63.3189","1.5164","184796214","324091440.7"
"20220609","4175.6747","4211.7225","4227.4484","4160.8814","4219.8122","-44.1375","-1.046","168449154","285172804.2"
"20220608","4219.8122","4187.1483","4224.8096","4158.0329","4179.1285","40.6837","0.9735","157374057","319480252.8"
"20220607","4179.1285","4165.6899","4198.0863","4155.1683","4166.085","13.0435","0.3131","142992881","285733722.3"
"20220606","4166.085","4090.5286","4166.6151","4063.9057","4089.5682","76.5168","1.871","167871011","324075626.9"
"20220602","4089.5682","4063.9996","4091.152","4057.9135","4083.1772","6.391","0.1565","113893638","222657537.9"
"20220601","4083.1772","4086.6177","4094.9008","4058.8468","4091.5176","-8.3404","-0.2038","114850879","225416237.9"
"20220531","4091.5176","4031.7621","4096.1971","4020.3781","4029.0179","62.4997","1.5512","135415513","267770088.7"
"20220530","4029.0179","4020.8584","4040.819","4003.3768","4001.2988","27.7191","0.6928","111152241","211144721.6"
"20220527","4001.2988","4022.7095","4051.1428","3983.3838","3993.0446","8.2542","0.2067","112769337","206944426.2"
"20220526","3993.0446","3987.6815","4015.7468","3938.2389","3983.1784","9.8662","0.2477","126263689","216987025.4"
"20220525","3983.1784","3959.7672","3983.6236","3946.8083","3959.1541","24.0243","0.6068","107734015","188700537.4"
"20220524","3959.1541","4052.8675","4055.783","3959.1541","4053.9823","-94.8282","-2.3391","145554336","247713039.7"
"20220523","4053.9823","4080.9694","4080.9694","4029.0846","4077.5998","-23.6175","-0.5792","130477810","225981540.9"
"20220520","4077.5998","4020.8162","4077.6016","4020.8162","3999.5984","78.0014","1.9502","147069173","265609089.9"
"20220519","3999.5984","3938.2964","3999.5984","3933.7452","3991.9069","7.6915","0.1927","116293420","210206681.6"
"20220518","3991.9069","4015.0134","4017.341","3964.7503","4005.8934","-13.9865","-0.3491","108074233","201800666.1"
"20220517","4005.8934","3961.7605","4005.8934","3955.1018","3956.5378","49.3556","1.2474","109661454","210117539.7"
"20220516","3956.5378","4014.9955","4018.0283","3947.7461","3988.6002","-32.0624","-0.8039","112425294","199717909.5"
"20220513","3988.6002","3983.8201","4003.8539","3957.1392","3958.74","29.8602","0.7543","109968357","195727044.9"
"20220512","3958.74","3949.949","3985.9268","3935.5886","3976.4231","-17.6831","-0.4447","113376066","202029156.4"
"20220511","3976.4231","3917.9322","4033.3026","3916.5249","3919.8684","56.5547","1.4428","165632256","309294912.7"
"20220510","3919.8684","3820.6278","3932.6823","3808.5699","3877.4364","42.432","1.0943","136416918","239060211.9"
"20220509","3877.4364","3883.9514","3914.1116","3854.9353","3908.815","-31.3786","-0.8028","92936694","171756502.8"
"20220506","3908.815","3928.8548","3947.2378","3902.051","4010.2102","-101.3952","-2.5284","123005551","214825174"
"20220505","4010.2102","3995.3533","4039.7","3988.9312","4016.241","-6.0308","-0.1502","154170716","290538230.6"
"20220429","4016.241","3939.6238","4017.4281","3898.5701","3921.1073","95.1337","2.4262","179458377","321414877.4"
"20220428","3921.1073","3883.4196","3943.4349","3873.5781","3895.5361","25.5712","0.6564","153056586","268502242.4"
"20220427","3895.5361","3758.0835","3895.731","3757.0859","3784.1198","111.4163","2.9443","172734046","296924102.9"
"20220426","3784.1198","3822.4887","3871.8498","3773.8986","3814.9127","-30.7929","-0.8072","157577611","259626354.2"
"20220425","3814.9127","3933.4459","3958.2102","3814.9127","4013.2498","-198.3371","-4.9421","168364502","272889272.2"
"20220422","4013.2498","3967.2016","4037.084","3953.7217","3995.83","17.4198","0.4359","122101811","206371766.7"
"20220421","3995.83","4048.7338","4086.4393","3978.3669","4070.7889","-74.9589","-1.8414","132783828","227026679.6"
"20220420","4070.7889","4130.5427","4136.1661","4060.5044","4134.9017","-64.1128","-1.5505","117331658","216536635.6"
"20220419","4134.9017","4161.9328","4186.9389","4115.4184","4166.3844","-31.4827","-0.7556","110217471","208570579.1"
"20220418","4166.3844","4152.9306","4171.7427","4119.9941","4188.7472","-22.3628","-0.5339","117504610","212855328.1"
"20220415","4188.7472","4162.3718","4211.3174","4152.974","4191.5684","-2.8212","-0.0673","124762263","226229740.2"
"20220414","4191.5684","4172.6443","4217.0612","4155.5509","4139.737","51.8314","1.252","124791316","245993822"
"20220413","4139.737","4154.4121","4194.0374","4139.737","4179.9727","-40.2357","-0.9626","125097489","221281029.5"
"20220412","4179.9727","4102.9711","4179.9727","4075.796","4100.0703","79.9024","1.9488","144285684","252830412.7"
"20220411","4100.0703","4203.7902","4203.7902","4089.0934","4230.7669","-130.6966","-3.0892","148197071","265224932.4"
"20220408","4230.7669","4213.2107","4237.8126","4175.5287","4209.0998","21.6671","0.5148","142843793","229081764.7"
"20220407","4209.0998","4240.0237","4278.1127","4205.743","4263.8411","-54.7413","-1.2838","134880353","216996185.5"
"20220406","4263.8411","4258.8325","4277.5238","4236.7283","4276.158","-12.3169","-0.288","159062195","253690929.8"
"20220401","4276.158","4198.8191","4290.671","4190.0835","4222.5968","53.5612","1.2684","133803053","244758870.7"
"20220331","4222.5968","4234.7159","4247.3602","4214.5352","4254.0989","-31.5021","-0.7405","134029185","238877216.8"
"20220330","4254.0989","4162.1666","4254.0989","4160.7351","4134.1441","119.9548","2.9016","138346024","268869181.1"
"20220329","4134.1441","4155.4182","4177.2134","4124.7179","4148.4663","-14.3222","-0.3452","100266972","199463853.6"
"20220328","4148.4663","4128.8379","4174.1206","4091.2978","4174.5742","-26.1079","-0.6254","118449021","213468973.9"
"20220325","4174.5742","4249.0731","4254.8449","4173.93","4251.3061","-76.7319","-1.8049","108808046","217013187.2"
"20220324","4251.3061","4249.5328","4273.9568","4216.8506","4276.5174","-25.2113","-0.5895","108918272","219594430.5"
"20220323","4276.5174","4269.6088","4287.5771","4241.957","4255.295","21.2224","0.4987","117089078","226390778.4"
"20220322","4255.295","4252.5658","4283.3344","4236.6888","4258.7459","-3.4509","-0.081","126382470","226213533.9"
"20220321","4258.7459","4280.1397","4287.8166","4223.024","4265.9017","-7.1558","-0.1677","127036360","251214543.3"
"20220318","4265.9017","4218.4736","4283.3679","4194.9402","4237.6956","28.2061","0.6656","149458305","275791291"
"20220317","4237.6956","4237.6722","4302.7426","4217.8038","4156.081","81.6146","1.9637","179407344","385039197.2"
"20220316","4156.081","4053.099","4168.5853","3942.861","3983.812","172.269","4.3242","196021982","378883588.2"
"20220315","3983.812","4125.4866","4163.4176","3983.812","4174.7577","-190.9457","-4.5738","202524699","346988947.3"
"20220314","4174.7577","4248.1526","4280.3609","4174.7577","4306.5217","-131.764","-3.0596","130187236","260691659.4"
"20220311","4306.5217","4231.1961","4316.044","4176.4522","4292.8374","13.6843","0.3188","152399921","295008832.4"
"20220310","4292.8374","4326.2035","4335.6731","4288.5078","4226.3463","66.4911","1.5733","145266383","301636182.1"
"20220309","4226.3463","4280.9789","4304.482","4068.193","4265.391","-39.0447","-0.9154","194232900","341009391.8"
"20220308","4265.391","4361.6424","4383.6467","4252.5386","4352.7775","-87.3865","-2.0076","167863277","315176698.3"
"20220307","4352.7775","4462.5174","4462.5174","4338.3042","4496.4301","-143.6526","-3.1948","162197706","306898527.6"
"20220304","4496.4301","4513.3636","4539.3925","4481.4927","4551.6283","-55.1982","-1.2127","127266806","249970282.2"
"20220303","4551.6283","4595.0249","4599.3973","4544.4313","4578.6007","-26.9724","-0.5891","138285877","242701771.9"
"20220302","4578.6007","4594.017","4594.017","4558.4416","4619.6862","-41.0855","-0.8894","113298325","215299655.3"
"20220301","4619.6862","4597.855","4623.4312","4583.917","4581.6459","38.0403","0.8303","123139220","260431185"
"20220228","4581.6459","4563.7427","4581.6459","4530.6764","4573.4247","8.2212","0.1798","135406978","248363727.4"
"20220225","4573.4247","4564.6321","4611.8602","4561.8964","4529.3189","44.1058","0.9738","149722583","271727599.6"
"20220224","4529.3189","4592.069","4610.8792","4488.4763","4623.0465","-93.7276","-2.0274","184403058","342346666.8"
"20220223","4623.0465","4582.0064","4625.2979","4579.2945","4574.1527","48.8938","1.0689","122952916","259050146.1"
"20220222","4574.1527","4601.9184","4602.066","4550.804","4634.3141","-60.1614","-1.2982","123317237","246872960.6"
"20220221","4634.3141","4646.0522","4646.6724","4613.2971","4651.2358","-16.9217","-0.3638","112516512","215039182.2"
"20220218","4651.2358","4604.5669","4651.3415","4598.1003","4629.1649","22.0709","0.4768","104550228","195825700.4"
"20220217","4629.1649","4616.8955","4650.1591","4606.9522","4617.9893","11.1756","0.242","110014643","227946249.3"
"20220216","4617.9893","4619.8458","4643.1003","4607.2178","4600.1025","17.8868","0.3888","107258955","210190931"
"20220215","4600.1025","4553.8112","4601.453","4550.543","4551.6878","48.4147","1.0637","115025600","249977008.6"
"20220214","4551.6878","4579.4202","4593.6324","4530.0566","4601.3953","-49.7075","-1.0803","143673894","275737553.4"
"20220211","4601.3953","4617.8741","4662.5963","4595.8751","4639.8625","-38.4672","-0.8291","155974584","307938016.7"
"20220210","4639.8625","4657.2107","4657.2107","4608.0905","4652.0609","-12.1984","-0.2622","151576666","287224388"
"20220209","4652.0609","4608.1491","4659.4611","4595.2826","4608.7729","43.288","0.9393","148335547","273771960.5"
"20220208","4608.7729","4626.4365","4626.4365","4522.4709","4634.0899","-25.317","-0.5463","155830708","281364873.7"
"20220207","4634.0899","4638.5754","4672.6535","4615.0052","4563.772","70.3179","1.5408","144849720","266031793.9"
"20220128","4563.772","4641.8137","4660.519","4559.8331","4619.8765","-56.1045","-1.2144","126480112","263967891.8"
"20220127","4619.8765","4708.0989","4708.4364","4616.0273","4712.3109","-92.4344","-1.9616","121263804","250535654.8"
"20220126","4712.3109","4697.0991","4718.9946","4648.1283","4678.4511","33.8598","0.7237","107070842","226553448.3"
"20220125","4678.4511","4761.95","4781.3908","4678.2472","4786.7377","-108.2866","-2.2622","133667586","250555769.1"
"20220124","4786.7377","4753.9413","4801.0976","4746.4479","4779.3142","7.4235","0.1553","114463880","246261594.8"
"20220121","4779.3142","4808.7733","4818.3052","4762.5641","4823.5091","-44.1949","-0.9162","138952585","274699155.2"
"20220120","4823.5091","4778.2616","4845.0048","4777.5683","4780.3784","43.1307","0.9022","164971315","304344267.9"
"20220119","4780.3784","4815.8106","4828.7522","4755.9301","4813.3472","-32.9688","-0.6849","133927360","275534557.4"
"20220118","4813.3472","4766.7811","4826.3003","4747.92","4767.2762","46.071","0.9664","150870802","282749393.1"
"20220117","4767.2762","4728.7595","4775.2385","4726.7083","4726.7317","40.5445","0.8578","115295691","263788241.6"
"20220114","4726.7317","4743.9124","4764.0522","4723.9428","4765.9191","-39.1874","-0.8222","146863126","281828448.5"
"20220113","4765.9191","4853.0314","4853.0632","4765.2416","4845.5787","-79.6596","-1.644","142519653","288799117"
"20220112","4845.5787","4818.8902","4852.7314","4810.919","4797.7735","47.8052","0.9964","143200204","293153042.8"
"20220111","4797.7735","4840.0087","4850.879","4791.8854","4844.0451","-46.2716","-0.9552","146928004","286445756"
"20220110","4844.0451","4812.23","4844.3928","4780.8191","4822.3689","21.6762","0.4495","156211696","305033816.7"
"20220107","4822.3689","4824.3181","4856.6522","4818.1931","4818.2318","4.1371","0.0859","187139413","332218950.7"
"20220106","4818.2318","4842.156","4857.5596","4786.433","4868.1202","-49.8884","-1.0248","157665826","321750076.5"
"20220105","4868.1202","4907.9347","4916.2822","4851.9835","4917.7653","-49.6451","-1.0095","178816100","363944528.8"
"20220104","4917.7653","4957.9835","4961.4527","4874.5337","4940.3733","-22.608","-0.4576","151534776","336516961.6"
"20211231","4940.3733","4937.463","4950.3639","4923.1392","4921.5109","18.8624","0.3833","121313737","266975388.7"
"20211230","4921.5109","4882.1561","4940.178","4878.6478","4883.4804","38.0305","0.7788","121617178","268022477.3"
"20211229","4883.4804","4958.6455","4958.6455","4883.4804","4955.9644","-72.484","-1.4626","113587002","273225467.1"
"20211228","4955.9644","4923.6917","4959.1448","4913.5983","4919.3238","36.6406","0.7448","130457757","276316732.1"
"20211227","4919.3238","4918.1462","4939.689","4894.1598","4921.3449","-2.0211","-0.0411","124100952","254421525.1"
"20211224","4921.3449","4953.0616","4964.9064","4905.9785","4948.7389","-27.394","-0.5536","142673323","290483663.5"
"20211223","4948.7389","4924.2912","4948.7389","4906.7473","4914.4544","34.2845","0.6976","139555406","263359754.8"
"20211222","4914.4544","4924.5771","4936.6731","4903.1652","4913.4853","0.9691","0.0197","133256740","244642450.5"
"20211221","4913.4853","4876.5141","4917.7994","4872.9491","4880.4178","33.0675","0.6776","143339898","259023177.3"
"20211220","4880.4178","4934.9662","4971.6727","4872.6846","4954.7599","-74.3421","-1.5004","169675690","317536919.3"
"20211217","4954.7599","5021.3385","5022.1067","4954.7592","5034.7321","-79.9722","-1.5884","149005399","297943311.1"
"20211216","5034.7321","5006.6105","5034.7321","4987.2247","5005.8991","28.833","0.576","144053867","291474766.8"
"20211215","5005.8991","5036.284","5060.368","5003.7776","5049.6953","-43.7962","-0.8673","150529752","291072568.7"
"20211214","5049.6953","5066.3497","5075.2138","5038.8583","5083.8007","-34.1054","-0.6709","159107790","318685538"
"20211213","5083.8007","5090.0207","5143.841","5079.7276","5055.1172","28.6835","0.5674","211801596","426376532.4"
"20211210","5055.1172","5046.2677","5060.0554","5035.8087","5078.6901","-23.5729","-0.4642","193695154","356917625.3"
"20211209","5078.6901","5000.6871","5114.5012","4999.4097","4995.9298","82.7603","1.6566","220568776","425680958.7"
"20211208","4995.9298","4934.4056","4995.9298","4915.7898","4922.1015","73.8283","1.4999","157490559","329064831.2"
"20211207","4922.1015","4930.8261","4934.0973","4895.2178","4892.6209","29.4806","0.6026","179053460","340617766.2"
"20211206","4892.6209","4909.4292","4943.9032","4888.6927","4901.0175","-8.3966","-0.1713","173615683","333405791"
"20211203","4901.0175","4856.9802","4901.0175","4853.3505","4856.163","44.8545","0.9237","144059626","300052698.3"
"20211202","4856.163","4839.9137","4866.8505","4830.3228","4843.851","12.312","0.2542","148088521","278051726.1"
"20211201","4843.851","4831.8885","4844.5242","4823.9254","4832.026","11.825","0.2447","123086789","255968912.3"
"20211130","4832.026","4857.183","4871.2528","4810.2192","4851.423","-19.397","-0.3998","129630596","279268234"
"20211129","4851.423","4820.0053","4858.5322","4818.7058","4860.1265","-8.7035","-0.1791","133626862","285995221.6"
"20211126","4860.1265","4886.9516","4886.9516","4850.8114","4896.4416","-36.3151","-0.7417","120368974","243041335.6"
"20211125","4896.4416","4917.6055","4921.3333","4891.728","4916.6579","-20.2163","-0.4112","115984031","255450994.3"
"20211124","4916.6579","4914.0266","4935.4885","4899.6112","4913.3457","3.3122","0.0674","137150673","289707337.7"
"20211123","4913.3457","4905.7587","4927.5211","4896.8781","4912.399","0.9467","0.0193","154304411","301022146"
"20211122","4912.399","4895.3875","4918.9957","4893.2732","4890.0575","22.3415","0.4569","138092836","316148811.4"
"20211119","4890.0575","4832.0595","4892.8093","4829.5665","4837.6185","52.439","1.084","127198312","266280681.8"
"20211118","4837.6185","4871.4216","4871.4216","4830.4123","4885.7544","-48.1359","-0.9852","114480565","244484713.7"
"20211117","4885.7544","4883.2481","4891.5232","4864.5198","4883.3206","2.4338","0.0498","108459223","246177916.9"
"20211116","4883.3206","4880.8964","4915.3717","4876.5004","4882.3777","0.9429","0.0193","127254406","284094590.8"
"20211115","4882.3777","4894.4119","4906.3301","4863.396","4888.3749","-5.9972","-0.1227","121823149","272997748.9"
"20211112","4888.3749","4902.9289","4909.0839","4875.3492","4898.6529","-10.278","-0.2098","132662969","271773244.5"
"20211111","4898.6529","4814.7655","4898.6529","4809.1109","4821.1925","77.4604","1.6067","160484863","323624626"
"20211110","4821.1925","4832.8006","4832.8006","4753.9959","4846.7444","-25.5519","-0.5272","135118179","301058966.2"
"20211109","4846.7444","4858.2525","4870.7905","4818.5386","4848.1795","-1.4351","-0.0296","118375526","261645065.3"
"20211108","4848.1795","4841.1527","4866.0822","4827.6892","4842.3458","5.8337","0.1205","137398264","295893824"
"20211105","4842.3458","4858.8999","4889.6835","4841.7442","4868.7419","-26.3961","-0.5422","147789359","312070841.4"
"20211104","4868.7419","4841.0912","4873.9394","4834.7433","4821.1119","47.63","0.9879","132592970","308688054.5"
"20211103","4821.1119","4835.8093","4858.7133","4804.3657","4839.8457","-18.7338","-0.3871","142763820","302269934.6"
"20211102","4839.8457","4886.1849","4911.2266","4797.899","4890.6851","-50.8394","-1.0395","185437688","385731879.8"
"20211101","4890.6851","4878.1276","4908.2056","4858.2485","4908.7701","-18.085","-0.3684","171583974","379730767.5"
"20211029","4908.7701","4861.2667","4908.7701","4855.7593","4864.138","44.6321","0.9176","159887353","368731987.3"
